Price,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,PINE11.SA,ABCB4.SA,BAZA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEES3.SA,BEES4.SA,BMEB3.SA,BMEB4.SA,BMGB4.SA,BMIN3.SA,BMIN4.SA,BPAC11.SA,BPAC3.SA,BPAC5.SA,BRBI11.SA,BRSR3.SA,BRSR5.SA,BRSR6.SA,CXSE3.SA,ITUB3.SA,ITUB4.SA,PINE11.SA,PINE3.SA,PINE4.SA,RPAD3.SA,RPAD5.SA,RPAD6.SA,SANB11.SA,SANB3.SA,SANB4.SA,ABCB4.SA,BAZA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEES3.SA,BEES4.SA,BMEB3.SA,BMEB4.SA,BMGB4.SA,BMIN3.SA,BMIN4.SA,BPAC11.SA,BPAC3.SA,BPAC5.SA,BRBI11.SA,BRSR3.SA,BRSR5.SA,BRSR6.SA,CXSE3.SA,ITUB3.SA,ITUB4.SA,PINE11.SA,PINE3.SA,PINE4.SA,RPAD3.SA,RPAD5.SA,RPAD6.SA,SANB11.SA,SANB3.SA,SANB4.SA,ABCB4.SA,BAZA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEES3.SA,BEES4.SA,BMEB3.SA,BMEB4.SA,BMGB4.SA,BMIN3.SA,BMIN4.SA,BPAC11.SA,BPAC3.SA,BPAC5.SA,BRBI11.SA,BRSR3.SA,BRSR5.SA,BRSR6.SA,CXSE3.SA,ITUB3.SA,ITUB4.SA,PINE11.SA,PINE3.SA,PINE4.SA,RPAD3.SA,RPAD5.SA,RPAD6.SA,SANB11.SA,SANB3.SA,SANB4.SA,ABCB4.SA,BAZA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEES3.SA,BEES4.SA,BMEB3.SA,BMEB4.SA,BMGB4.SA,BMIN3.SA,BMIN4.SA,BPAC11.SA,BPAC3.SA,BPAC5.SA,BRBI11.SA,BRSR3.SA,BRSR5.SA,BRSR6.SA,CXSE3.SA,ITUB3.SA,ITUB4.SA,PINE11.SA,PINE3.SA,PINE4.SA,RPAD3.SA,RPAD5.SA,RPAD6.SA,SANB11.SA,SANB3.SA,SANB4.SA,ABCB4.SA,BAZA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEES3.SA,BEES4.SA,BMEB3.SA,BMEB4.SA,BMGB4.SA,BMIN3.SA,BMIN4.SA,BPAC11.SA,BPAC3.SA,BPAC5.SA,BRBI11.SA,BRSR3.SA,BRSR5.SA,BRSR6.SA,CXSE3.SA,ITUB3.SA,ITUB4.SA,PINE11.SA,PINE3.SA,PINE4.SA,RPAD3.SA,RPAD5.SA,RPAD6.SA,SANB11.SA,SANB3.SA,SANB4.SA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,,14.278166770935059,24.090856552124023,18.981975555419922,19.992774963378906,21.338228225708008,25.210363388061523,4.548994541168213,4.775367259979248,4.569670677185059,4.279698371887207,5.922910690307617,14.596508979797363,13.747058868408203,16.819351196289062,9.038687705993652,4.633203506469727,,16.369911193847656,18.773468017578125,15.075197219848633,,25.394466400146484,30.607574462890625,,7.768515110015869,3.9022958278656006,8.308243751525879,6.819262981414795,8.847726821899414,35.12925720214844,17.91632652282715,16.894840240478516,14.278166770935059,24.708569481696614,19.041956476305387,19.992774963378906,21.338228225708008,25.402253906594765,4.60472489408399,4.990151187320107,4.569670677185059,4.3513521526009935,6.139074957200937,14.596508979797363,13.747058868408203,17.081148323101264,9.15167071617862,4.888242402671408,,16.369911193847656,18.773468017578125,15.095532933543163,,25.394466400146484,30.607574462890625,,7.768515110015869,3.9673340270536532,10.497780383390827,6.819262981414795,8.86772118812866,35.48027224824997,18.092507182162574,17.27104065153529,13.940554244932514,24.090856552124023,18.759695536006575,19.265046808242754,20.593011488868324,25.084643319442105,4.388769610445801,4.574901919737596,4.569670677185059,4.234100257296099,5.892029912465187,14.596508979797363,13.747058868408203,16.819351196289062,8.591272260663361,4.633203506469727,,16.158230507186822,18.773468017578125,14.702384852277408,,24.856977204985384,29.770556589459193,,7.768515110015869,3.455157626960372,6.988522140681013,5.957882531201473,8.847726821899414,34.28956626807605,17.5504095835659,16.1082378874904,14.067159631515,24.708569481696614,18.823204112981816,19.372231530870664,20.78073818417439,25.144195462292267,4.388769610445801,4.990151187320107,4.569670677185059,4.234100257296099,6.139074957200937,14.596508979797363,13.747058868408203,16.894785127407193,9.15167071617862,4.888242402671408,,16.228790736073766,18.773468017578125,14.790503692526515,,25.067299839145832,30.00395412147571,,7.768515110015869,3.4958066952820275,6.988522140681013,5.957882531201473,8.86772118812866,34.413457470538745,18.092507182162574,16.115077646046533,894479,2320,26319800,3753553,25031584,3930900,48400,3800,200,12600,2710100,0,0,4561600,3694,2800,,1800,0,844800,,820400,20666100,,0,1230300,30800,3000,700,1824898,107221,289942
2020-01-03,,14.594677925109863,24.68385887145996,18.950220108032227,19.680795669555664,21.34903335571289,24.932456970214844,4.542027950286865,4.832641124725342,4.548977851867676,4.413235187530518,5.873500823974609,14.596508979797363,13.747058868408203,16.868160247802734,8.851134300231934,4.603448390960693,,16.165287017822266,18.773468017578125,14.973522186279297,,25.18413734436035,30.28566551208496,,7.768515110015869,3.780349016189575,6.928534984588623,6.891044616699219,9.907453536987305,35.108604431152344,18.228025436401367,17.33944320678711,14.594677925109862,24.70239166054838,19.020785338791516,20.143607076632026,21.627918803337057,25.72648476065791,4.583825713771147,4.868438602945995,4.548977851867676,4.413235187530518,5.935261781642051,14.596508979797363,13.747058868408203,16.90587636514645,9.038686677418994,4.628952438706516,,16.89911126095933,18.773468017578125,15.102312462081233,,25.503515379732903,30.77661087277826,,7.768515110015869,4.01611268242655,8.498203294057225,6.891044616699218,10.077409932860144,35.32885301168896,18.228025436401367,17.33944320678711,14.05309218212983,24.090854787766634,18.646790557911167,19.61871054850806,20.990464287474683,24.886138913818932,4.360904308521644,4.796843646504688,4.493796973525392,4.2796982334337565,5.694393045436034,14.596508979797363,13.747058868408203,16.741699030548162,8.851134300231934,4.571568635308229,,16.165287017822266,18.773468017578125,14.804061773390558,,25.106238450648167,30.14079628859599,,7.768515110015869,3.6584021987012187,6.858550086101778,6.891044616699218,8.827731112282951,34.76447012624018,17.557179093187926,16.655441251250373,14.24299888913144,24.090854787766634,18.73499675988032,19.720303471139914,21.00184869392311,25.09787932138445,4.548994410290461,4.796843646504688,4.493796973525392,4.2796982334337565,5.805563004838134,14.596508979797363,13.747058868408203,16.834880623752163,9.038686677418994,4.628952438706516,,16.369911551482414,18.773468017578125,14.851510482138549,,25.316561006362626,30.18103705730429,,7.768515110015869,3.7396999478073742,8.29824576018572,6.891044616699218,8.827731112282951,34.771353578078,17.753689693442794,17.05216235808074,1068977,1715,18930800,7374538,39999078,4209200,66800,5700,1000,13200,1179000,0,0,3106400,2052,2000,,8800,0,1149600,,388700,24891400,,0,1672100,17100,500,2000,1402839,128072,291936
2020-01-06,,14.503239631652832,24.461483001708984,18.699716567993164,19.56791877746582,20.967693328857422,25.34270477294922,4.548994541168213,4.832641124725342,4.52483606338501,4.400206089019775,5.737626075744629,14.596508979797363,13.747058868408203,16.843759536743164,8.812718391418457,4.654455661773682,,16.193511962890625,18.720684051513672,14.946405410766602,,24.92707633972168,29.834951400756836,,7.768515110015869,3.6340131759643555,6.918537139892578,6.891044616699219,9.867464065551758,34.15855026245117,17.63151741027832,16.407764434814453,14.665013325682139,24.671505438158462,18.840847042723357,19.680799666331307,21.218121312481063,25.369172956057593,4.590792305855046,5.011627833048502,4.6558908070519855,4.462088938490534,5.867324859353569,14.596508979797363,13.747058868408203,17.061185001541748,8.812718391418457,4.654455661773682,,16.313463953201833,18.720684051513672,14.966741122363882,,25.542464250027933,30.24541509306819,,7.768515110015869,3.6665326677020174,7.138490420590324,6.891044616699218,9.88745938475803,34.98537267341061,18.16046247696777,17.052611159663936,14.334434756369324,23.504027636882373,18.505663174679114,19.161547004412434,20.740031262853268,24.985391873420763,4.284275032639167,4.796843646504688,4.4903481806751495,4.299238974964517,5.719097846372436,14.596508979797363,13.747058868408203,16.772763777503865,8.749448022830299,4.569442852567958,,16.094727100042025,16.933811838487564,14.600707363773747,,24.802441076884634,29.706179139872916,,7.768515110015869,3.5852345198453106,6.498625854551438,6.891044616699218,9.867464065551758,34.043512809157846,17.50456917046379,16.12116525306543,14.665013325682139,24.671505438158462,18.840847042723357,19.505833643809968,21.17258947724209,25.137582664221487,4.542028080964188,5.011627833048502,4.4903481806751495,4.36112213504693,5.867324859353569,14.596508979797363,13.747058868408203,16.939160246909008,8.812718391418457,4.569442852567958,,16.313463953201833,16.933811838487564,14.9464054107666,,25.542464250027933,30.2212681834086,,7.768515110015869,3.6665326677020174,6.69858338245848,6.891044616699218,9.88745938475803,34.733728958530406,17.984147929340974,16.83766177335217,1161056,907,19999800,6448961,33675497,3613900,58600,4000,1600,21000,1397400,0,0,5387600,6158,3200,,1400,200,1147800,,570500,22294700,,0,1030300,6100,0,600,1357633,31330,148486
2020-01-07,,14.320367813110352,24.529430389404297,18.558582305908203,19.23492431640625,20.60342788696289,25.355937957763672,4.548994541168213,4.932875633239746,4.5006937980651855,4.406720161437988,5.743803024291992,14.596508979797363,14.334539413452148,16.91095733642578,8.818806648254395,4.467105865478516,,16.20762062072754,17.356035232543945,15.014192581176758,,24.444107055664062,29.142807006835938,,7.768515110015869,3.7397000789642334,6.438638687133789,6.891044616699219,9.997429847717285,34.086647033691406,17.560991287231445,16.17131996154785,14.643912464942913,24.70856800786565,18.710297064209893,19.63565077199624,21.03598596645659,25.680166878884524,4.695286551482575,4.940035268411581,4.517937901134413,4.488145147550502,5.8364447710540155,14.596508979797363,14.33453941345215,16.93332598673929,8.818806648254395,4.467105865478516,,16.440468410374063,17.356035232543945,15.061641290739496,,25.051704914101624,29.971781532443792,,7.768515110015869,3.8209978309216224,6.968526381941006,6.891044616699218,9.997429847717285,34.49646577766987,17.97004310746168,16.55106299322525,14.313335252734529,24.46148237533135,18.449207488937,19.167195195045213,20.489596889459506,25.269917627810013,4.521129032531219,4.796845637486636,4.5006937980651855,4.406720161437988,5.700569698668101,14.596508979797363,14.33453941345215,16.36291772396098,8.818806648254395,4.462814599220209,,16.10883711779395,17.356035232543945,14.78372631226028,,24.397369216020905,29.142807006835938,,7.768515110015869,3.4958068230920665,6.438638687133789,6.891044616699218,9.997429847717285,33.83500620064845,17.560991287231445,16.135495066064,14.643912464942913,24.646796005427646,18.69971275183711,19.56792308347959,20.916463491323245,25.607380640011794,4.590792305855046,4.796845637486636,4.504142684459813,4.426262294774127,5.774683802879953,14.596508979797363,14.33453941345215,16.698452598519502,8.818806648254395,4.462814599220209,,16.433413599442485,17.356035232543945,14.953186728058844,,25.051704914101624,29.83495924232119,,7.768515110015869,3.528325923875022,6.498625946353303,6.891044616699218,9.997429847717285,34.22325328168423,17.744359393672898,16.44358687268797,1038866,4438,21277000,2289852,19775066,2705700,65500,3200,2000,6600,930800,0,200,5153600,2052,800,,1700,200,882500,,596900,20000900,,0,1267600,5000,0,100,1131604,11219,41765
2020-01-08,,14.278166770935059,24.702390670776367,18.389230728149414,18.941423416137695,20.28470230102539,25.34270477294922,4.618658542633057,4.975832462310791,4.483450889587402,4.449061870574951,5.7129225730896,14.596508979797363,14.334539413452148,16.761083602905273,8.818806648254395,4.570093631744385,,16.228790283203125,17.356035232543945,14.688828468322754,,24.19483757019043,28.66796112060547,,7.768515110015869,3.6746625900268555,6.268674373626709,6.962827682495117,9.79748249053955,33.820621490478516,17.28594398498535,15.94920539855957,14.48213997139763,24.702390670776367,18.69618931542662,19.387302862659148,20.785559593922407,25.574297588930197,4.688321499770524,4.975832462310791,4.511041330287928,4.449061870574951,5.75615531218913,14.596508979797363,14.33453941345215,16.88858677252583,8.818806648254395,4.570093631744385,,16.228790283203125,17.356035232543945,15.014192146954946,,24.693379994266596,29.62570802534,,7.768515110015869,3.8616476496200542,6.298668240772022,6.962827682495117,9.79748249053955,34.32390306045849,17.793732818740203,16.250133937597077,14.17266320122503,24.702390670776367,18.361005440145984,18.856762417126927,20.182254251226098,25.21698468940174,4.528096532264757,4.940035310318529,4.483450889587402,4.364379797545639,5.626456505888642,14.596508979797363,14.33453941345215,16.5441041355503,8.818806648254395,4.464960067718382,,16.207621811380427,17.356035232543945,14.688828468322754,,24.070202335613686,28.66796112060547,,7.768515110015869,3.674662590026855,6.248678621108615,6.962827682495117,9.79748249053955,33.50427144260826,17.144892875873502,15.94920539855957,14.278166770935059,24.702390670776367,18.615038415856795,19.23491421071467,20.70018597827228,25.561063497376008,4.562928176923082,4.940035310318529,4.511041330287928,4.403464070183567,5.749979627319123,14.596508979797363,14.33453941345215,16.866218124746833,8.818806648254395,4.464960067718382,,16.207621811380427,17.356035232543945,15.014192146954946,,24.490847366637087,29.335969569123638,,7.768515110015869,3.7478307748071655,6.248678621108615,6.962827682495117,9.79748249053955,34.19448739149293,17.793732818740203,16.221473735287393,517943,605,42937200,3265076,28306110,3163600,27200,2100,3200,22000,1330600,0,0,3032800,0,800,,2500,0,1508500,,621700,25980900,,0,450300,700,100,100,655484,11325,26864
2020-01-09,,14.278166770935059,24.702390670776367,18.015235900878906,18.755172729492188,19.960290908813477,25.269920349121094,4.660454750061035,4.975832462310791,4.483450889587402,4.45231819152832,5.73145055770874,14.596508979797363,13.82308578491211,16.875164031982422,8.859699249267578,4.570093631744385,,16.214675903320312,17.356035232543945,14.499030113220215,,23.968942642211914,28.096529006958008,,7.768515110015869,3.650273323059082,6.748573303222656,6.955648422241211,9.68751049041748,33.180747985839844,17.0179443359375,15.784412384033203,14.334435525268816,24.702390670776367,18.463323586454344,19.1502565042408,20.426998056654085,25.574299428471438,4.688319923547693,4.975832462310791,4.759355625496657,4.462089102728259,5.756155063125516,14.596508979797363,13.82308578491211,16.881874454901446,9.086871640667034,4.570093631744385,,16.23584437244669,17.356035232543945,14.763389192729678,,24.38179640082159,28.917453457657825,,7.768515110015869,3.820998841135976,6.988522347392669,6.955648422241212,9.68751049041748,34.050708135282896,17.34941714245319,16.300290357022387,14.158595323310058,24.399709063679964,17.898803063544868,18.518123037780576,19.761086215494736,25.058179917313492,4.59775794362652,4.932875675085958,4.483450889587402,4.3806641179682115,5.638808809646299,14.596508979797363,13.70558950300947,16.669368058295674,8.859699249267578,4.570093631744385,,16.10178009296141,17.356035232543945,14.248229467669345,,23.40808246331642,27.782646760843775,,7.768515110015869,3.617754213678565,6.308666245507926,6.955648422241212,9.68751049041748,33.08009162850238,16.9333131022577,15.762918305042076,14.299267209144451,24.702390670776367,18.417455982723975,18.94142667277012,20.364391775551226,25.375790565024893,4.674387336804364,4.975832462310791,4.755906738183093,4.396949177042555,5.756155063125516,14.596508979797363,13.70558950300947,16.821477235393754,8.859699249267578,4.570093631744385,,16.22878821607123,17.356035232543945,14.756610622190447,,24.38179640082159,28.804778094455113,,7.768515110015869,3.739701067684684,6.308666245507926,6.955648422241212,9.68751049041748,33.70559858384288,17.34941714245319,15.949207493394512,802298,2118,49486000,3357846,30779241,2642600,35100,2100,7400,4000,2137900,0,200,1997200,1642,0,,3200,0,2227900,,1177300,48423800,,0,460500,2500,100,100,1028797,21380,66005
2020-01-10,,14.2640962600708,24.399709701538086,17.59184455871582,18.427824020385742,19.596036911010742,24.96966552734375,4.820679187774658,4.932875633239746,4.517938613891602,4.396949768066406,5.743803024291992,14.596508979797363,13.50515365600586,17.11227798461914,8.836983680725098,4.570093631744385,,16.228790283203125,17.356035232543945,14.18044376373291,,23.68073081970215,27.847042083740234,,7.768515110015869,3.5771052837371826,6.6885857582092285,6.955648422241211,9.677513122558594,33.03694152832031,16.926259994506836,15.62678337097168,14.383667685624618,24.39970970153809,18.149307036986798,18.884991635727303,20.136734924636105,25.484150372411502,4.84157789973688,4.97583242010017,4.517938613891602,4.4588326281330035,5.79938830794995,14.596508979797363,13.823083954181465,17.49255014607436,8.859700389114083,4.570093631744385,,16.228790283203125,17.356035232543945,14.614261895694447,,24.148113967846744,28.531147591019497,,7.768515110015869,3.739700819865008,6.698583396256999,6.955648422241212,9.677513122558594,33.626501245379814,17.349416138417165,15.891887049941088,14.193761019468022,24.39970970153809,17.485997389010677,18.286723240638874,19.550505055086628,24.78445066910273,4.6325891192194755,4.868440623644206,4.507591953075413,4.380664706803078,5.644985004012004,14.596508979797363,13.505153656005858,16.915431479701628,8.836983680725098,4.570093631744385,,16.165286213559423,17.356035232543945,14.13977363708152,,23.571675296584104,27.822898230954642,,7.768515110015869,3.5689753131016233,6.198689098723302,6.955648422241212,9.677513122558594,33.00818216934236,16.862786572920285,15.547968879987737,14.348499375991823,24.39970970153809,18.05051652471797,18.76646675148484,19.98306346598692,25.333233980480617,4.66045428995513,4.97583242010017,4.507591953075413,4.452318789994697,5.72527479273996,14.596508979797363,13.505153656005858,17.000433030471303,8.859700389114083,4.570093631744385,,16.228790283203125,17.356035232543945,14.560034629199256,,24.148113967846744,28.233362149357113,,7.768515110015869,3.731571236887785,6.198689098723302,6.955648422241212,9.677513122558594,33.360482174225695,17.166049425262266,15.633948063954607,842890,100,30696400,2539947,26446970,3212800,42500,2100,3400,14600,1134000,0,700,8156000,3284,0,,3100,0,2031900,,691500,25521600,,0,390500,1800,0,100,808288,22439,32320
2020-01-13,,14.475106239318848,24.702390670776367,17.789426803588867,18.653583526611328,19.806617736816406,24.78445053100586,4.827645778656006,5.011630535125732,4.517938613891602,4.4620890617370605,6.027904987335205,14.596508979797363,13.560446739196777,17.15701675415039,9.086872100830078,4.570093631744385,,16.40519142150879,17.356035232543945,14.33635139465332,,24.015682220458984,28.21725845336914,,7.768515110015869,3.707181453704834,6.948530197143555,6.955648422241211,9.68751049041748,33.44675064086914,17.52573013305664,15.762917518615723,14.482140178376863,24.702390670776367,17.81765343527044,18.732600583916778,19.891989930715297,25.15487762861867,4.966971977912668,5.119022686299331,4.517938613891602,4.4783741206618,6.071137722954842,14.596508979797363,13.615739025545025,17.313600727349236,9.086872100830078,4.613005474269866,,16.40519142150879,17.356035232543945,14.424471537811495,,24.109159418913393,28.490899976585567,,7.768515110015869,3.747830528726752,6.99851981508872,6.955648422241212,9.68751049041748,33.70558196261265,17.62446560608013,15.934875878309047,14.221898219861147,24.337939441774047,17.50363956037226,18.467329546121405,19.675710816362045,24.496337658634534,4.764949304560624,4.982992673664805,4.517938613891602,4.364379018800289,5.737626617741722,14.596508979797363,13.560446739196777,17.04069874277925,8.814265395237006,4.505726277193823,,16.02416697475541,17.356035232543945,14.173669545223316,,23.735252110865424,27.959713851538833,,7.768515110015869,3.617753721251599,6.428640172806417,6.955648422241212,9.677513783744187,32.885950396023155,16.86278463459445,15.619617929480755,14.348502229589997,24.399709063679964,17.634184367099845,18.48426146564882,19.795233332725193,24.99024394452525,4.820679651391662,4.982992673664805,4.517938613891602,4.413234195574507,5.743802891116484,14.596508979797363,13.615739025545025,17.089910799881206,8.814265395237006,4.505726277193823,,16.02416697475541,17.356035232543945,14.322794250647384,,23.836519199671837,28.185064610596893,,7.768515110015869,3.6584027962735175,6.428640172806417,6.955648422241212,9.677513783744187,33.23825032977085,17.292992856849036,15.68410303140865,606219,706,28363800,2754371,21719790,4647100,56100,5500,0,25400,6790000,0,500,3187600,2052,2800,,2300,0,1483300,,340600,29200700,,0,415500,3200,0,400,1481376,11325,30431
