Price,Adj Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,DASA11.SA,AALR3.SA,DASA11.SA,DASA3.SA,HAPV3.SA,ONCO3.SA,QUAL3.SA,RDOR3.SA,AALR3.SA,DASA11.SA,DASA3.SA,HAPV3.SA,ONCO3.SA,QUAL3.SA,RDOR3.SA,AALR3.SA,DASA11.SA,DASA3.SA,HAPV3.SA,ONCO3.SA,QUAL3.SA,RDOR3.SA,AALR3.SA,DASA11.SA,DASA3.SA,HAPV3.SA,ONCO3.SA,QUAL3.SA,RDOR3.SA,AALR3.SA,DASA11.SA,DASA3.SA,HAPV3.SA,ONCO3.SA,QUAL3.SA,RDOR3.SA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,,21.670560836791992,,53.58963394165039,12.410409927368164,,38.050106048583984,,21.8193286080554,,53.58963394165039,12.432252559403569,,38.36896223325236,,21.33335287969635,,53.58963394165039,12.025191265280155,,36.79239929652092,,21.769739981529213,,53.58963394165039,12.352826011615544,,37.013826827127744,,902300,,0,12952500,,4195100,
2020-01-15,,21.551546096801758,,53.58963394165039,12.114544868469238,,37.54524612426758,,21.700313872289946,,53.58963394165039,12.533520220321515,,38.1032443668133,,21.174667606119353,,53.58963394165039,11.9537062585655,,36.89867823376276,,21.67056145220325,,53.58963394165039,12.50969301454396,,38.1032443668133,,463500,,0,22899500,,3470600,
2020-01-16,,21.809410095214844,,64.20877838134766,12.521607398986816,,36.87210464477539,,21.819328198670963,,64.20877838134766,12.525578442240947,,37.97924203664228,,21.472202144446054,,57.29398686335637,12.096674525103987,,36.31410645323422,,21.720149055794586,,57.29398686335637,12.112559644959626,,37.864098801847874,,503700,,500,13678500,,2870400,
2020-01-17,,21.76974105834961,,64.20877838134766,12.509693145751953,,37.031532287597656,,22.04744040732816,,64.20877838134766,12.76981541200699,,37.244100772391185,,21.392860668043095,,64.20877838134766,12.354811098958349,,36.31410604931042,,21.809411583195857,,64.20877838134766,12.610961375176222,,37.07581710703671,,552700,,0,12789000,,2487000,
2020-01-20,,22.65243148803711,,64.20877838134766,12.539478302001953,,37.731239318847656,,22.7119382210712,,64.20877838134766,12.63081892662584,,37.76666852473489,,21.809411554700254,,64.20877838134766,12.394524804972647,,36.765815420068456,,21.819329658820095,,64.20877838134766,12.628833404957364,,36.765815420068456,,350500,,0,13257000,,1276200,
2020-01-21,,22.711936950683594,,64.20877838134766,12.668545722961426,,38.37781524658203,,22.81111609464947,,64.20877838134766,12.843283925511594,,38.439814675194,,22.53341486988198,,64.20877838134766,12.509692639399626,,37.483246270239974,,22.652430220977998,,64.20877838134766,12.54146287737636,,37.58067490912034,,568400,,0,18273000,,2464500,
2020-01-22,,22.6623477935791,,64.20877838134766,12.702301979064941,,39.405235290527344,,22.989637636818927,,64.20877838134766,12.882997700074627,,39.405235290527344,,22.2358788086971,,64.20877838134766,12.630818467403044,,38.28038330200794,,22.801197456867275,,64.20877838134766,12.75790131795653,,38.52838099504003,,327400,,0,6904500,,2769700,
2020-01-23,,22.70201873779297,,64.20877838134766,12.767829895019531,,39.84809112548828,,22.781361674246615,,64.20877838134766,12.767829895019531,,39.91009055011704,,22.384646991978386,,64.20877838134766,12.432253048798849,,38.63466609211917,,22.771443570729307,,64.20877838134766,12.652662058980711,,39.02438062260307,,214400,,0,16025500,,2525000,
2020-01-24,,22.959884643554688,,64.20877838134766,12.807541847229004,,38.953521728515625,,23.20783156603732,,64.20877838134766,12.877040782228221,,39.90123106902648,,22.553251842017964,,64.20877838134766,12.668545870908721,,38.66123921295532,,22.76152824057952,,64.20877838134766,12.787685684971423,,39.87466085271605,,394700,,0,9595000,,3237100,
2020-01-27,,22.116865158081055,,64.20877838134766,12.158230781555176,,37.0758171081543,,22.900378356343474,,64.20877838134766,12.648689670679788,,38.57266562901646,,21.700314244557283,,64.20877838134766,12.033133447039015,,36.756961002239244,,22.900378356343474,,64.20877838134766,12.648689670679788,,38.57266562901646,,583800,,0,14093500,,2164900,
2020-01-28,,21.948261260986328,,64.20877838134766,12.410409927368164,,38.554954528808594,,22.37473028033603,,64.20877838134766,12.448137679593346,,38.554954528808594,,21.888754527865537,,64.20877838134766,12.15823068548314,,37.20867494745655,,22.17637387270508,,64.20877838134766,12.291270105686126,,37.20867494745655,,457500,,0,6268000,,1784200,
2020-01-29,,21.938344955444336,,64.20877838134766,12.17212963104248,,37.58953094482422,,22.116865154049183,,64.20877838134766,12.499764359802235,,39.1395234349758,,21.76974096924676,,64.20877838134766,12.072845978213852,,37.12896134230475,,22.047440317088697,,64.20877838134766,12.4600510880386,,38.97123975238264,,323300,,0,12574500,,2405700,
2020-01-30,,21.501956939697266,,64.20877838134766,11.935835838317871,,36.93410873413086,,21.819328690710755,,64.20877838134766,12.166172441915142,,36.98724917327573,,20.956472587418585,,64.20877838134766,11.655856460151684,,35.33983136418818,,21.819328690710755,,64.20877838134766,12.166172441915142,,36.34954025252802,,391200,,0,14067000,,5323400,
2020-01-31,,20.84737777709961,,64.20877838134766,11.927892684936523,,36.72153091430664,,21.501957503654584,,64.20877838134766,11.989448588575337,,37.12895664932895,,20.84737777709961,,64.20877838134766,11.68961305043925,,35.782680601317416,,21.501957503654584,,64.20877838134766,11.822652465691606,,35.95981987482968,,494000,,0,13301500,,3554700,
2020-02-03,,20.82754135131836,,64.20877838134766,12.271411895751953,,38.81180953979492,,20.9763091254908,,64.20877838134766,12.408423293854966,,38.8560943613249,,20.450662863969185,,64.20877838134766,11.91399246273205,,36.632963884853034,,20.837459455154505,,64.20877838134766,11.933849571319348,,36.72153352791299,,463400,,0,10501500,,4522500,
2020-02-04,,21.35318946838379,,64.20877838134766,12.182058334350586,,38.72323989868164,,21.650725016225078,,64.20877838134766,12.436223087371596,,39.989805391051476,,21.09532444413506,,64.20877838134766,12.166172267980006,,38.510668025125625,,21.174667383005062,,64.20877838134766,12.422323489426661,,39.19266508861056,,318200,,0,10990500,,25329300,
2020-02-05,,21.07548713684082,,65.19660186767578,11.592314720153809,,38.61695098876953,,21.759821131191153,,65.19660186767578,12.34488230848956,,39.325521624590415,,21.006062305412556,,65.19660186767578,11.455304264044889,,37.71352984765677,,21.700312511379973,,65.19660186767578,12.31112560143307,,39.183808173169275,,398700,,400,35208000,,3413400,
2020-02-06,,21.254009246826172,,65.30526733398438,11.65585708618164,,38.66123580932617,,21.313515975047547,,65.30526733398438,11.953707121718715,,39.07751713597381,,20.827540262589302,,65.30526733398438,11.60224421234245,,37.881810205258525,,21.313515975047547,,65.30526733398438,11.65585708618164,,38.96237728962175,,235300,,1000,17982500,,3426500,
2020-02-07,,20.80770492553711,,65.30526733398438,11.443390846252441,,37.37696075439453,,21.254010135061083,,65.30526733398438,12.054976023706434,,38.528383019463,,20.78786871807274,,65.30526733398438,11.42750572601033,,36.677249079471224,,21.22425582386453,,65.30526733398438,11.528774906167394,,38.09438365513775,,152300,,0,18593000,,6639000,
2020-02-10,,20.32172966003418,,65.30526733398438,11.07207202911377,,35.782684326171875,,20.827541611896716,,65.30526733398438,11.514874618317501,,37.28838858005513,,19.974603588165586,,65.30526733398438,10.937046136937813,,35.16268666819414,,20.827541611896716,,65.30526733398438,11.441405580489757,,37.28838858005513,,241600,,0,13094500,,3651600,
2020-02-11,,20.43082618713379,,65.30526733398438,11.518844604492188,,37.57181167602539,,20.62918258424713,,65.30526733398438,11.626070333418062,,37.68695490704239,,20.18287927197849,,65.30526733398438,11.157453202871945,,35.98639355070699,,20.242386001944006,,65.30526733398438,11.238865260253517,,36.136962609278015,,273100,,0,13868500,,3229900,
2020-02-12,,21.323434829711914,,65.30526733398438,11.661813735961914,,38.31581497192383,,21.392859663697216,,65.30526733398438,11.753154356275202,,38.77638459971022,,20.381235789864657,,65.30526733398438,11.42551962546005,,36.960679687380185,,20.649018913823543,,65.30526733398438,11.56451560408521,,37.59839199950222,,280200,,0,13085000,,3543800,
2020-02-13,,21.125076293945312,,65.30526733398438,11.65585708618164,,37.598388671875,,21.125076293945312,,65.30526733398438,11.729327070914911,,38.26267114530489,,20.698609191328348,,65.30526733398438,11.44934767771118,,37.12896009312475,,20.837458857683416,,65.30526733398438,11.616143811232641,,37.50981564818845,,244700,,0,6066500,,2300000,
2020-02-14,,21.323434829711914,,64.20877838134766,11.614157676696777,,36.93410873413086,,21.323434829711914,,64.2186587651717,11.73131197364062,,37.624961472739045,,20.73827995514317,,64.20877838134766,11.530760087756052,,36.6152525843992,,21.17466705807415,,64.2186587651717,11.717412375483834,,37.43010418596623,,218200,,300,7021500,,2461000,
2020-02-17,,21.323434829711914,,64.20877838134766,11.888179779052734,,37.731239318847656,,21.581299850003635,,64.20877838134766,11.888179779052734,,37.7843831276785,,20.748198058810335,,64.20877838134766,11.562530556463846,,36.81010361678501,,21.422613974698706,,64.20877838134766,11.596287265135997,,37.08467151562343,,383900,,0,4171500,,1127000,
2020-02-18,,21.323434829711914,,64.20877838134766,11.711454391479492,,36.56210708618164,,21.323434829711914,,64.20877838134766,11.83258067361113,,37.35038843194763,,20.857295307464295,,64.20877838134766,11.516860025132322,,35.08297303355835,,21.19450326540848,,64.20877838134766,11.83258067361113,,37.27067777689375,,299700,,0,10046000,,7046700,
2020-02-19,,21.373023986816406,,64.20877838134766,11.822651863098145,,37.02267837524414,,22.00776939547461,,64.20877838134766,11.886193285093237,,37.208676669632474,,21.125077064038095,,64.20877838134766,11.544658970353792,,36.07496891863813,,21.323435358934702,,64.20877838134766,11.663798781529943,,36.56210875672378,,374900,,0,11106500,,2493800,
2020-02-20,,20.579593658447266,,66.18444061279297,11.475160598754883,,35.26011276245117,,21.62096993027308,,66.18444061279297,11.802795332236993,,37.01381798024838,,20.579593658447266,,66.18444061279297,11.419562206852246,,35.07411111337459,,21.52179267900191,,66.18444061279297,11.71145471118019,,36.8455309348322,,331400,,100,11363000,,4177900,
2020-02-21,,20.56967544555664,,66.18444061279297,11.11972713470459,,34.710975646972656,,20.787868045551217,,66.18444061279297,11.413606119762001,,35.162689664603036,,20.07378162509958,,66.18444061279297,11.034344021686241,,34.37440826061102,,20.768033730413382,,66.18444061279297,11.320279973208372,,35.162689664603036,,382400,,0,14851000,,2499300,
2020-02-26,,19.99444007873535,,66.18444061279297,10.428714752197266,,31.699556350708008,,19.99444007873535,,66.18444061279297,10.702736609560592,,33.61268949206132,,19.161338251147633,,66.18444061279297,10.275819177705184,,31.672982757674873,,19.50846432792334,,66.18444061279297,10.6332386211551,,33.258404200482396,,298600,,100,27482000,,4725900,
2020-02-27,,19.300188064575195,,66.18444061279297,10.573668479919434,,30.911283493041992,,19.51838257299089,,66.18444061279297,10.895346649095654,,32.05384694133848,,18.645608322697996,,66.18444061279297,10.075266579985001,,30.565853719814463,,19.50846446881882,,66.18444061279297,10.164621679580568,,31.442708195565203,,645100,,0,25984000,,4960800,
2020-02-28,,18.69519805908203,,69.14791870117188,10.9608736038208,,30.335567474365234,,19.072076543381705,,69.14791870117188,10.998601354647974,,31.398420149210185,,18.199304221396485,,69.14791870117188,10.335388853038202,,28.78557497567504,,19.042324123798885,,69.14791870117188,10.573668487572782,,30.84042190364137,,412300,,500,20112500,,5317700,
2020-03-02,,19.915096282958984,,69.14791870117188,10.83379077911377,,31.052989959716797,,20.31181097152692,,69.14791870117188,11.06015728461548,,31.664128567478954,,18.74478653291993,,69.14791870117188,10.6034541772512,,29.72442512471768,,18.843965677983128,,69.14791870117188,10.980730739581613,,30.326708120214487,,593400,,100,23162500,,3645500,
2020-03-03,,19.99444007873535,,69.14791870117188,11.004559516906738,,32.496700286865234,,20.9961458926607,,69.14791870117188,11.240853664147618,,33.00155474147465,,19.78616556768089,,69.14791870117188,10.732524082084671,,30.999851529356796,,20.52008824594913,,69.14791870117188,10.74245169150209,,31.035280741996395,,578800,,400,19227000,,8127700,
2020-03-04,,19.83575439453125,,70.1357421875,10.629268646240234,,31.885555267333984,,20.579595184326173,,70.1357421875,11.31432288507318,,33.32040430832381,,19.736575244221605,,70.1357421875,10.603454969832764,,30.734133113978817,,20.579595184326173,,70.1357421875,11.169369382209512,,33.01040720582185,,224800,,100,17799000,,6387300,
2020-03-05,,18.67536163330078,,70.1357421875,10.186464309692383,,29.370141983032227,,20.044027776975174,,70.1357421875,10.782163395533425,,31.619846080419062,,18.55634628130591,,70.1357421875,10.111008808100786,,28.395862383674007,,20.044027776975174,,70.1357421875,10.4247439440288,,31.619846080419062,,222000,,0,15007500,,5208700,
2020-03-06,,17.37611961364746,,70.1357421875,9.930314064025879,,28.989288330078125,,18.348071030445073,,70.1357421875,10.186465311576557,,29.05128776071234,,17.29677667945347,,70.1357421875,9.856845023640982,,27.06729753362856,,18.348071030445073,,70.1357421875,10.126894923713891,,27.306439642667204,,393400,,0,15702500,,4849300,
2020-03-09,,14.995829582214355,,70.1357421875,8.959321975708008,,25.33130645751953,,16.136385979751083,,70.1357421875,9.495451567366224,,27.45701012968837,,14.995829582214355,,70.1357421875,8.959321975708008,,24.383597023340435,,14.995829582214355,,70.1357421875,9.1856875087249,,26.74844280208468,,584300,,0,32344500,,5919700,
2020-03-10,,15.80909538269043,,74.08705139160156,9.707918167114258,,27.341869354248047,,16.21572913061923,,74.08705139160156,9.823086936284978,,28.085864224826086,,15.02558314441997,,74.08705139160156,9.126118703567688,,25.667876249713473,,15.868603060337373,,74.08705139160156,9.495452216047017,,26.571300885258122,,348700,,500,25778000,,7391600,
2020-03-11,,13.795766830444336,,74.08705139160156,8.93350887298584,,25.552734375,,15.620656359670834,,74.08705139160156,9.61459198361776,,26.544728649811763,,13.617244740807083,,74.08705139160156,8.133285950714775,,23.2941728139095,,15.620656359670834,,74.08705139160156,9.467652977280055,,25.889303438757402,,582100,,0,19985500,,4858200,
2020-03-12,,12.80397891998291,,74.08705139160156,7.736152648925781,,21.753034591674805,,13.428805277862791,,74.08705139160156,8.319938604563234,,22.833601746924224,,10.919582688288623,,74.08705139160156,7.156338683310272,,20.72561124656909,,11.901452273881674,,74.08705139160156,7.412489431966109,,21.257037522503182,,483400,,100,15164500,,3035200,
2020-03-13,,13.617244720458984,,74.08705139160156,8.659486770629883,,23.028461456298828,,14.2619072954955,,74.08705139160156,9.13406048189994,,24.755596741264387,,12.466771135276844,,74.08705139160156,7.912876264521929,,20.28275994479163,,13.88502785451472,,74.08705139160156,9.12810391756858,,24.693595618282977,,699200,,100,36892000,,13169700,
2020-03-16,,11.653505325317383,,74.08705139160156,7.346961975097656,,19.485618591308594,,12.397346090763172,,74.08705139160156,8.043930661182598,,21.13303961280458,,11.365886933845374,,74.08705139160156,7.0868397279017135,,17.227058930331786,,12.129562961198316,,74.08705139160156,7.3151912647432455,,19.131334954792692,,444300,,300,30998500,,8495600,
2020-03-17,,12.149398803710938,,79.27314758300781,7.462131023406982,,20.654756546020508,,12.41718192522566,,79.27314758300781,7.569357240891967,,21.248182302571355,,11.564243934483134,,79.27314758300781,7.033227573725739,,18.8390517554921,,11.911369992926128,,79.27314758300781,7.446245903330463,,19.57419097426186,,718700,,3600,34001500,,7283700,
2020-03-18,,9.907958984375,,79.27314758300781,6.298530578613281,,17.72305679321289,,11.385722443554192,,79.27314758300781,6.989542243542746,,19.335048676573415,,9.273215456052377,,79.27314758300781,5.694888487615305,,16.855061423612256,,11.385722443554192,,79.27314758300781,6.910115702455594,,19.042764452550436,,542700,,1700,27145000,,7403800,
2020-03-19,,10.483195304870605,,74.08705139160156,7.168252468109131,,18.599910736083984,,10.651799283402884,,74.08705139160156,7.2695216465532395,,18.90105228315016,,8.142576758543715,,74.08705139160156,5.623404903782526,,15.154499240327693,,9.521161951883396,,74.08705139160156,6.056279867383097,,17.72305800410582,,601400,,100,34717000,,5634300,
2020-03-20,,10.671635627746582,,74.08705139160156,7.744096279144287,,19.03390884399414,,11.375804916001146,,74.08705139160156,8.06180248240299,,20.840758163741327,,9.729437524098417,,74.08705139160156,7.211937631214621,,17.58134489707744,,10.721225200747524,,74.08705139160156,7.5951712596569765,,19.485621173930937,,680700,,0,31722000,,7354400,
2020-03-23,,10.01705551147461,,74.08705139160156,7.58524227142334,,18.422765731811523,,10.572456058491687,,74.08705139160156,7.972446921268025,,19.804474428715597,,8.995513564415432,,74.08705139160156,7.2298083347762,,16.890487969705937,,10.324509149255606,,74.08705139160156,7.928762604863516,,19.485618315682714,,601300,,200,20586000,,6737600,
2020-03-24,,9.521162033081055,,74.08705139160156,8.399365425109863,,19.62733268737793,,11.018760699518262,,74.08705139160156,8.736928724554518,,20.823041477885337,,9.521162033081055,,74.08705139160156,7.92280566789017,,19.39704789377699,,10.90966439606093,,74.08705139160156,8.022088852015196,,20.22961573381767,,895900,,0,18773000,,4280900,
2020-03-25,,9.669929504394531,,74.08705139160156,9.014921188354492,,20.902753829956055,,9.957547882588981,,74.08705139160156,9.223416101278863,,21.416465500746543,,9.441818800859322,,74.08705139160156,7.988331743028787,,18.2544814504191,,9.521161736510038,,74.08705139160156,8.258382558419719,,19.47676036045248,,921500,,0,16544000,,8767000,
2020-03-26,,10.562538146972656,,74.08705139160156,10.005768775939941,,22.895601272583008,,10.65179918725372,,74.08705139160156,10.593525786392048,,23.267599498477576,,9.47157229402359,,74.08705139160156,8.858053951543981,,21.257037618300807,,9.719519207763252,,74.08705139160156,9.014921522439924,,21.28360952349241,,1236800,,0,21320500,,5952200,
2020-03-27,,9.610422134399414,,74.08705139160156,9.034778594970703,,20.840757369995117,,9.967466301988852,,74.08705139160156,9.594735459754078,,22.160465096516603,,9.233543651032123,,74.08705139160156,8.913652307608018,,20.459901791258208,,9.917876729174493,,74.08705139160156,9.423968291311942,,22.14275049067819,,1110600,,0,11596000,,4840600,
2020-03-30,,9.213706970214844,,74.08705139160156,8.941452026367188,,21.327896118164062,,10.05672682722147,,74.08705139160156,9.247245098233169,,21.389895546081185,,8.995513428546825,,74.08705139160156,8.578075983567778,,19.937331728510745,,9.818697079109821,,74.08705139160156,8.975208736438855,,20.84961361040504,,915700,,0,13645500,,5016200,
2020-03-31,,8.9260892868042,,74.08705139160156,8.419219970703125,,20.902753829956055,,9.511244180273934,,74.08705139160156,9.23334334434752,,21.664463189802778,,8.9260892868042,,74.08705139160156,8.339793438665469,,20.362470254184878,,9.511244180273934,,74.08705139160156,8.941449939612134,,21.177323423992984,,551200,,100,14904500,,4279300,
2020-04-01,,8.29134464263916,,74.08705139160156,7.9585466384887695,,19.831043243408203,,8.82690995060653,,74.08705139160156,8.373550922573653,,19.910757266031577,,8.053315827063093,,74.08705139160156,7.714309982330264,,19.0959041264929,,8.82690995060653,,74.08705139160156,8.041945167701261,,19.786758426109657,,723100,,0,16736000,,5274300,
2020-04-02,,9.064939498901367,,74.08705139160156,8.103500366210938,,20.025903701782227,,9.174035800348184,,74.08705139160156,8.288167123383264,,20.93818392338067,,8.420276956236316,,74.08705139160156,7.7639520417744965,,19.432477932394747,,8.459948424566289,,74.08705139160156,7.893019935591336,,19.937332363640053,,490800,,0,11485500,,3797400,
2020-04-03,,8.251672744750977,,74.08705139160156,7.495887756347656,,18.91876792907715,,9.10461070835713,,74.08705139160156,8.091586862441249,,19.715906666562976,,7.934301007135135,,74.08705139160156,7.27547875569933,,18.378484237407033,,9.10461070835713,,74.08705139160156,8.081659254135706,,19.653907230999113,,1060700,,0,19338500,,6445900,
2020-04-06,,8.846746444702148,,74.08705139160156,8.538362503051758,,20.327045440673828,,8.97567896044254,,74.08705139160156,9.040735470700541,,21.637895852312816,,8.39052406048325,,74.08705139160156,7.8811070080346886,,19.583048895828394,,8.777321607704424,,74.08705139160156,7.942662441224278,,19.919617956897625,,783700,,0,22194500,,4535000,
2020-04-07,,9.283132553100586,,74.08705139160156,9.590764045715332,,22.293317794799805,,9.689766305554574,,74.08705139160156,10.325460040620444,,23.42702705179047,,9.154200038299436,,74.08705139160156,9.199587896035968,,21.505036540510197,,9.531079478677611,,74.08705139160156,9.678133621600598,,21.78846343241848,,552300,,0,27664500,,4796400,
2020-04-08,,9.709601402282715,,74.08705139160156,9.926342010498047,,22.328746795654297,,9.749272871865223,,74.08705139160156,10.166607165613575,,23.072743281040854,,9.164117986141394,,74.08705139160156,9.47162442773545,,21.56703739536436,,9.392229645622649,,74.08705139160156,9.620548961981086,,22.38189060843737,,442700,,800,12895500,,5954600,
2020-04-09,,10.552620887756348,,74.08705139160156,9.701960563659668,,21.30132293701172,,10.691470552775801,,74.08705139160156,10.204333431948873,,22.79817317741462,,9.818697311306414,,74.08705139160156,9.626505073299695,,21.30132293701172,,9.917876454185228,,74.08705139160156,10.03158077011133,,22.57674569703255,,1068800,,0,13777500,,3308400,
2020-04-13,,9.937712669372559,,69.14791870117188,9.747632026672363,,20.893898010253906,,10.46335985704618,,74.08705575125559,10.085195321694027,,21.611322602042375,,9.808780161859707,,69.14791870117188,9.37432744862139,,20.504185156350065,,10.195576738555856,,74.08705575125559,9.509352387894408,,21.25703895729237,,568800,,300,9768500,,2722900,
2020-04-14,,10.810484886169434,,69.14791870117188,10.522040367126465,,22.435033798217773,,11.177447144920595,,69.14791870117188,10.770248538274567,,22.851316881992233,,10.036890792627783,,69.14791870117188,10.003782342045056,,21.03561209287651,,10.096398467135172,,69.14791870117188,10.009738906394013,,21.389895748148145,,1003200,,0,14465500,,3353200,
2020-04-15,,10.126152038574219,,69.14791870117188,10.335389137268066,,21.974464416503906,,10.641881129535875,,69.14791870117188,10.718622274025629,,22.72731824716447,,10.076562466444225,,69.14791870117188,9.870743931831502,,21.620180757768857,,10.512949566177275,,69.14791870117188,10.30560441884192,,22.089607661441384,,804700,,0,12318500,,2947400,
2020-04-16,,10.909664154052734,,69.14791870117188,10.317519187927246,,22.160463333129883,,11.03859666210172,,69.14791870117188,10.563741878975767,,23.010744073420327,,10.19557678095159,,69.14791870117188,10.10306673908664,,21.7441785758414,,10.274919717313672,,69.14791870117188,10.369146541644504,,22.319891394273757,,650800,,0,12776000,,2742600,
2020-04-17,,10.820403099060059,,69.14791870117188,10.404886245727539,,22.443891525268555,,11.534490471163053,,69.14791870117188,10.641181291940365,,23.329601524878655,,10.78073163093447,,69.14791870117188,10.120936790286178,,22.071893257858,,11.108021479431175,,69.14791870117188,10.641181291940365,,22.435034222549522,,530500,,500,9112000,,3515100,
2020-04-20,,10.671635627746582,,69.14791870117188,10.736493110656738,,23.43588638305664,,10.939417808603775,,69.14791870117188,11.060156787895261,,23.43588638305664,,10.245166624117887,,69.14791870117188,10.047466963935504,,21.38989670422419,,10.473278281585248,,69.14791870117188,10.126893505402261,,21.965607880943196,,791100,,0,9784000,,3906900,
2020-04-22,,11.10802173614502,,69.14791870117188,10.585582733154297,,24.888450622558594,,11.36588675784198,,71.12357352120536,11.11972687121769,,24.888450622558594,,10.711307045720794,,67.17226388113839,10.506156187040101,,23.152458193986302,,10.800568087526853,,71.12357352120536,11.11972687121769,,23.533313753337463,,483700,,400,31788500,,4342100,
2020-04-23,,11.068349838256836,,70.1357421875,10.12093734741211,,24.082454681396484,,11.623751329174022,,70.14562257127443,10.722593943951892,,25.473019071163645,,10.750978098214098,,70.1357421875,9.65232016583118,,23.480171628396203,,11.217118550783665,,70.1357421875,10.65309500724752,,25.109878116741307,,429500,,400,18634500,,3335300,
2020-04-24,,10.20549488067627,,71.12357330322266,9.928327560424805,,22.745031356811523,,10.860074578342124,,71.12357330322266,10.132851433882205,,23.276457654648336,,9.669929587509442,,70.13574589623346,9.072505262658705,,20.42447058831241,,10.790649745511626,,70.13574589623346,9.795288145333506,,23.276457654648336,,521700,,300,19518500,,5427800,
2020-04-27,,10.542702674865723,,71.12357330322266,10.462471008300781,,22.187034606933594,,10.661717077579477,,71.12357330322266,10.5260124293222,,23.232172666993645,,10.145987053310817,,71.12357330322266,10.186463641279548,,22.107320572565776,,10.413770168798559,,71.12357330322266,10.255961626690928,,22.94874574006707,,214700,,0,14034500,,3692000,
