Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,ABEV3.SA,ALPA3.SA,ALPA4.SA,AMER3.SA,CEAB3.SA,GMAT3.SA,HYPE3.SA,LAVV3.SA,LIGT3.SA,LPSB3.SA,LREN3.SA,LUPA3.SA,LUXM4.SA,LWSA3.SA,MGLU3.SA,PCAR3.SA,PETZ3.SA,PFRM3.SA,POMO3.SA,POMO4.SA,RADL3.SA,UGPA3.SA,VIVA3.SA,ABEV3.SA,ALPA3.SA,ALPA4.SA,AMER3.SA,CEAB3.SA,GMAT3.SA,HYPE3.SA,LAVV3.SA,LIGT3.SA,LPSB3.SA,LREN3.SA,LUPA3.SA,LUXM4.SA,LWSA3.SA,MGLU3.SA,PCAR3.SA,PETZ3.SA,PFRM3.SA,POMO3.SA,POMO4.SA,RADL3.SA,UGPA3.SA,VIVA3.SA,ABEV3.SA,ALPA3.SA,ALPA4.SA,AMER3.SA,CEAB3.SA,GMAT3.SA,HYPE3.SA,LAVV3.SA,LIGT3.SA,LPSB3.SA,LREN3.SA,LUPA3.SA,LUXM4.SA,LWSA3.SA,MGLU3.SA,PCAR3.SA,PETZ3.SA,PFRM3.SA,POMO3.SA,POMO4.SA,RADL3.SA,UGPA3.SA,VIVA3.SA,ABEV3.SA,ALPA3.SA,ALPA4.SA,AMER3.SA,CEAB3.SA,GMAT3.SA,HYPE3.SA,LAVV3.SA,LIGT3.SA,LPSB3.SA,LREN3.SA,LUPA3.SA,LUXM4.SA,LWSA3.SA,MGLU3.SA,PCAR3.SA,PETZ3.SA,PFRM3.SA,POMO3.SA,POMO4.SA,RADL3.SA,UGPA3.SA,VIVA3.SA,ABEV3.SA,ALPA3.SA,ALPA4.SA,AMER3.SA,CEAB3.SA,GMAT3.SA,HYPE3.SA,LAVV3.SA,LIGT3.SA,LPSB3.SA,LREN3.SA,LUPA3.SA,LUXM4.SA,LWSA3.SA,MGLU3.SA,PCAR3.SA,PETZ3.SA,PFRM3.SA,POMO3.SA,POMO4.SA,RADL3.SA,UGPA3.SA,VIVA3.SA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-14,9.990190505981445,22.23794174194336,26.177831649780273,5781.357421875,8.040322303771973,,27.01774024963379,,10.58579158782959,3.799283742904663,25.62099266052246,1.399999976158142,6.012545108795166,4.77467155456543,100.02323913574219,7.500111103057861,,3.4310739040374756,1.9518169164657593,2.169975519180298,18.293001174926758,5.737997531890869,15.62369155883789,10.403349744190512,22.23794174194336,26.217361516278284,5887.268198786496,8.940073208863492,,27.254144446173086,,10.678082644206755,3.8468937693525884,27.46121481638169,1.399999976158142,6.012545108795166,4.77467155456543,101.18900826321287,7.7509710070632805,,3.5240152421519717,1.9518169164657593,2.186169350491325,18.92290909990723,6.12867022761521,15.898623899968587,9.990190505981445,22.23794174194336,24.9820909147534,5688.078662222203,8.040322303771973,,26.164992629758785,,9.810546352243417,3.599321404800863,25.62099266052246,1.2300000190734863,6.012545108795166,4.582615245517178,98.71757132282299,7.4557738357119705,,3.42332900796144,1.8429505522836158,2.0485215913018977,18.293001174926758,5.717650258893596,14.609289516098773,10.15545404365733,22.23794174194336,24.9820909147534,5858.11834706159,8.31790483558974,,26.806664153933525,,9.967441329093592,3.599321404800863,25.976247622172252,1.25,6.012545108795166,4.716325316486416,100.02323913574219,7.494278070349739,,3.4852896538280502,1.858503048936643,2.0485215913018977,18.639085849748152,6.006584483724615,15.206555453196922,21281900,600,1949103,32991,1715400,,2616000,,3826835,517600,16762239,599000,0,4073600.0,4837300,16056987,,273200,233100,7305300,10417160,29852051,5420700
2020-04-15,9.841452598571777,22.13910484313965,26.079010009765625,6102.00439453125,8.710349082946777,,26.300077438354492,,10.382750511169434,3.6183650493621826,25.400733947753906,1.4299999475479126,6.012545108795166,4.716325759887695,102.23820495605469,7.375265121459961,,3.438819408416748,2.1384449005126953,2.34810733795166,18.715991973876953,5.774623394012451,15.168631553649902,9.96540083870806,22.218173000663473,26.48417792548539,6187.510084324649,8.710349082946777,,26.874204594156733,,10.465812819353884,3.7516733369540085,26.50202528725039,1.5800000429153442,6.012545108795166,4.862191600646021,103.33403237166168,7.49427797970812,,3.5007800585894557,2.2162064590993396,2.396688821153118,18.78008044778744,5.827526724330468,15.81329868399871,9.684452440045572,21.259471355045427,25.21926184661784,5519.010228242665,7.858457506099215,,26.173432121135193,,9.856691337772741,3.523145006098371,24.946008470089964,1.409999966621399,6.002267410735956,4.604495575646305,96.7590754853438,7.343762039125325,,3.2606823545129093,1.905160039354583,2.0809087942523323,17.96339554722293,5.49789669404991,14.884219531194788,9.8497159721886,22.218173000663473,25.5947842496395,5625.892699484527,8.040321528228482,,26.40139465835948,,10.152022882929211,3.7231073239748653,25.223106472305055,1.4199999570846558,6.002267410735956,4.726050365662456,98.15800151128497,7.407935482620931,,3.345878433157686,1.9595931303652339,2.1051995358530613,18.1281988907975,5.615912560695629,15.168631553649902,35812700,800,1496654,45131,2783600,,1815700,,5662104,856100,18316071,1136700,26000,806000.0,5786490,8695741,,278800,439800,11036500,10378680,25836427,1485900
2020-04-16,9.461345672607422,22.682701110839844,25.950542449951172,6285.64697265625,8.949645042419434,,26.325414657592773,,10.022814750671387,3.4469687938690186,25.32968521118164,1.409999966621399,6.012545108795166,4.740636348724365,106.24845123291016,7.5666184425354,,3.361368179321289,2.1695492267608643,2.388592004776001,19.226877212524414,5.782762050628662,14.742013931274414,9.932347703951661,22.732118004622514,27.047462290846898,6486.7798869152,9.227227568088999,,26.781338251751098,,10.604249080560713,3.751673390725419,26.38123884667456,1.5099999904632568,6.012545108795166,4.886502175270205,107.25101278239052,7.588787494454161,,3.50852488991017,2.286191734061232,2.5019488035393667,19.82199487512455,5.90077834189864,15.595249996281048,9.420029594343731,22.139105853562153,25.950542449951172,6102.004064332909,8.672062516749868,,26.029907759506674,,9.755171252908664,3.4374467894061618,25.130740844622377,1.3799999952316284,6.012545108795166,4.655547911264736,103.05423501360004,7.234083504127451,,3.2994075368237734,2.0995638336195364,2.3400105195917016,18.737966476777284,5.595565451189366,14.249032973165574,9.882768252427503,22.139105853562153,26.484178670469575,6200.141287489829,8.911357828976707,,26.392958953408193,,10.604249080560713,3.704063368411136,25.64941368703176,1.4500000476837158,6.012545108795166,4.862191126896785,104.10342945579765,7.44410543779982,,3.4852894643163213,2.1695492267608643,2.396688918973384,18.789238347910295,5.839735679520506,15.595249996281048,26018500,2100,1336931,43426,3481800,,1734800,,3997118,766900,18704286,455500,0,1594000.0,6235661,11360199,,530800,538100,9885400,13283400,20582973,3178600
2020-04-17,9.585294723510742,22.04026985168457,26.019716262817383,6004.83837890625,8.700777053833008,,26.47738265991211,,10.170480728149414,3.589799165725708,26.64413070678711,1.409999966621399,6.012545108795166,4.704170227050781,103.96353912353516,7.467442512512207,,3.5937211513519287,2.1073403358459473,2.340010404586792,19.027284622192383,5.717649936676025,14.599807739257812,9.750558262597744,22.68270077206635,27.027695729753553,6449.856799123276,9.322944454380114,,26.848875382567353,,10.576561694067893,3.675497207750891,26.963860876908235,1.4700000286102295,6.012545108795166,4.9059511496646895,109.32609360441245,7.640126670488972,,3.7021526620141443,2.2706397988300515,2.5100455943750903,19.75790557720256,5.949611784042493,15.386680441197758,9.494399185983854,21.892017287417097,25.515725586185905,5909.615760321159,8.614630601761139,,25.725950757814793,,10.013585768360688,3.456491100353201,25.436264664581643,1.399999976158142,6.012545108795166,4.563166696353046,102.35477277927197,7.396267915457998,,3.438819520855361,2.068459555468347,2.2995256425439257,18.54935801160352,5.575216927814954,14.296435392713517,9.667926099034885,22.68270077206635,26.711466248605824,6434.3106594360115,9.227226884286232,,26.671572257261346,,10.244313384213262,3.6183651797341025,26.111249844679016,1.4299999475479126,6.012545108795166,4.9059511496646895,108.83646344204976,7.640126670488972,,3.516270336103645,2.216206520903227,2.4695610253778764,19.45393754762415,5.888569126127943,15.140190861690973,16763000,3800,2192891,37850,1727200,,2512700,,3984264,1085800,18951264,239800,0,3591600.0,5181908,7733575,,908400,377300,8919100,7434440,15089680,3708800
2020-04-20,9.593557357788086,21.694347381591797,26.26677131652832,6282.732421875,8.844354629516602,,26.485830307006836,,10.290459632873535,3.6469311714172363,27.709888458251953,1.4199999570846558,6.012545108795166,4.98617696762085,113.03324890136719,7.5841193199157715,,3.5627405643463135,2.255087375640869,2.558626890182495,19.85862159729004,5.778692245483398,14.979024887084961,9.791874393730733,21.743764273614758,26.721349679451006,6432.367491805194,8.959216271256393,,26.80666527734837,,10.391979428987984,3.8183277084633693,28.193036401083553,1.4199999570846558,6.012545108795166,4.98617696762085,113.19645641979066,7.592287750070918,,3.686662228983166,2.3328489325671713,2.631499103553712,20.05089069831202,5.8356654455859145,15.130711068564958,9.329135693916182,21.595511712412286,25.268674279578548,5775.527510934039,8.25090235744142,,25.590866464255914,,9.856691503480548,3.4660130838049237,25.755988069463374,1.340000033378601,6.012545108795166,4.587477450686563,100.83927226873544,7.316925095374786,,3.4310740034091163,2.0218023340656113,2.259040738009579,18.607958914512086,5.542660958006129,14.030985348714026,9.42003044386247,21.743764273614758,25.298319792395446,5829.94043769658,8.471054522072075,,25.683740465578694,,10.013586474330557,3.561233129916667,25.926509900547565,1.3700000047683716,6.012545108795166,4.665272433142554,101.93509961195277,7.3507627332551335,,3.4543094309393356,2.1073402320827195,2.2995253009935883,18.71965791627049,5.571147558057387,14.343838324046759,22065800,1400,1393775,35908,1598000,,1637800,,3970177,666700,11431521,123200,0,3608400.0,8537753,10524157,,447200,1172000,10108400,8348080,21303576,1191200
2020-04-22,9.601819038391113,22.63327980041504,27.195693969726562,7360.29931640625,9.380375862121582,,28.453052520751953,,10.57656192779541,3.8183276653289795,29.081180572509766,1.3600000143051147,6.012545108795166,5.469964981079102,117.85953521728516,8.2515230178833,,3.7873480319976807,2.2784159183502197,2.5181424617767334,20.329214096069336,5.860083103179932,16.11667251586914,9.742293219558336,23.17687499689218,27.99614925363268,7465.23839355954,9.696245582385549,,28.78233064732492,,10.798060805926653,3.8278494428100918,29.84142497464007,1.4199999570846558,6.012545108795166,6.038841376206902,121.65995608391023,8.431208332707222,,3.9035244290325535,2.426162881414618,2.647693273226444,20.832773798606475,5.95775086007261,16.590692295747644,9.510924304475266,21.5955100659831,25.94066030627309,6288.5619858997425,8.949644508383367,,26.485823775894982,,10.198168086408279,3.5707550941901975,27.70989343869711,1.2899999618530273,6.012545108795166,5.051816713900027,114.4787951554457,7.595788766851371,,3.5395054455921757,2.2084303293952177,2.493851720825972,19.893404220029566,5.6566074163061915,14.960063999811716,9.62660836799751,21.5955100659831,25.94066030627309,6385.727514424322,8.959215626543548,,26.511151871549835,,10.253542353418641,3.5707550941901975,27.87331297761811,1.3600000143051147,6.012545108795166,5.0542478650905345,115.41141493978976,7.595788766851371,,3.5627405034103994,2.2550874504979466,2.5586272230736515,19.959325178971635,5.807179769961514,15.054868317435808,22788300,7700,1829611,91555,2037400,,4540400,,3730177,1073200,17066663,551200,0,4714400.0,9568413,28297787,,788600,552200,9708600,10075000,22183493,2916000
2020-04-23,9.543976783752441,22.623397827148438,26.839935302734375,7073.6611328125,8.710349082946777,,26.046791076660156,,10.225855827331543,4.180163860321045,28.029624938964844,1.3300000429153442,6.012545108795166,5.348410129547119,115.34146881103516,8.089340209960938,,3.694406747817993,2.2162063121795654,2.4209792613983154,19.583946228027344,5.917055606842041,15.415122032165527,9.783609065787779,23.601866995693754,28.361787955899203,7654.711908041158,9.925968704052876,,28.85832466581902,,11.074934608921806,4.427736432872652,30.480886737156837,1.399999976158142,6.012545108795166,5.717936758875277,122.40604770835613,8.574724018558863,,4.004210323784935,2.3561772937545573,2.5910146244836305,20.66065180253068,6.214128718052572,17.39652467336355,9.45308126392067,22.623397827148438,26.38535694320982,6684.9985173686155,8.62420263089219,,26.046791076660156,,10.013586584456453,3.87545971446675,27.177012283320344,1.2999999523162842,6.012545108795166,5.202544306002355,113.26639638956655,7.969160906424007,,3.5859756254896573,2.1928778461500946,2.3723977842441197,19.27082297387642,5.766483692321306,15.415122032165527,9.692713545956007,22.732117252031337,27.847914798530397,7481.757142295327,9.571811777814434,,28.706349616072675,,10.770374312184073,3.913547732698537,29.841426418995354,1.3799999952316284,6.012545108795166,5.59151968089017,120.91386361922893,8.481380364324728,,3.8493083511441872,2.317296517038773,2.5667238859065327,20.50866870178034,5.925194094234409,16.49588645164016,23608700,6300,1974122,65457,2991500,,3329200,,3038250,3172100,12768134,326400,0,1685200.0,7504313,13472583,,576500,302100,6994300,8288800,33508458,2809900
2020-04-24,9.18039608001709,21.694347381591797,26.14818572998047,6673.33837890625,7.6000189781188965,,25.337574005126953,,9.413694381713867,3.9040255546569824,26.76491355895996,1.2200000286102295,6.012545108795166,5.479690074920654,110.46854400634766,7.852482318878174,,3.4775443077087402,2.0684592723846436,2.2104599475860596,19.142641067504883,5.489758014678955,14.8842191696167,9.54397657532703,21.694347381591797,26.76087978791149,6981.353281075068,8.633775084082679,,25.970802274334243,,10.10587725975464,4.199207927023889,27.461213854430714,1.3300000429153442,6.012545108795166,5.479690074920654,114.59537998952686,8.052002965055527,,3.6556813450972117,2.2006539075766853,2.404786103188538,19.409986279073443,5.8600825775342225,15.253954880238554,8.82507974492059,20.20193424386857,24.151989751632588,6238.035924114398,7.456441703144518,,23.404116250163632,,8.684593816448034,3.3993588521199336,24.498386850800983,1.2000000476837158,6.012545108795166,4.898657871981371,99.51029362218401,7.357764498666425,,3.26842694810615,1.9829213818622218,2.121393688368512,18.03663746511478,4.903749419980436,13.850856025468152,9.461344429655167,21.595511712412286,26.57311669761693,6903.620665671751,8.605058990100398,,25.92858609015743,,10.013586209349205,4.18016391764683,27.219640687313756,1.3300000429153442,6.012545108795166,5.343548378269223,112.82340616263134,8.052002965055527,,3.5782305395619134,2.2006539075766853,2.404786103188538,19.22687249849411,5.799039919065729,15.168631185162674,50923200,7600,1561004,57278,2904600,,5121400,,6444726,2981100,20334956,365200,0,3102400.0,11328617,18423884,,703200,413100,10977400,14058720,46674868,905700
2020-04-27,9.593557357788086,21.743764877319336,26.711467742919922,7305.88671875,7.657449722290039,,24.76344871520996,,9.699795722961426,3.884981632232666,27.468320846557617,1.2400000095367432,6.012545108795166,5.64014196395874,115.41141510009766,8.105674743652344,,3.5859763622283936,2.1695492267608643,2.3157196044921875,19.41914176940918,5.823456764221191,16.57172966003418,9.783611019725056,22.485029589046132,27.04746217491297,7362.243034171733,8.298761209558961,,25.700627142069617,,9.838232290677226,4.0754221843106455,27.67436753727386,1.2999999523162842,6.012545108795166,5.71307464630605,116.5771917339778,8.165180757388045,,3.6014665257434664,2.2162061555217494,2.4047858544990004,19.86044553236951,5.896707360924855,16.57172966003418,9.304346359937872,21.061800814693264,25.822074045868135,6966.778568597808,7.6191625101921545,,24.096449057010567,,9.367548322461449,3.7421515587079384,26.260451645271377,1.2000000476837158,6.012545108795166,5.345979155942596,111.91410041310357,7.710134423961201,,3.369113703702741,2.0995638336195364,2.2509442903386243,19.102357195034646,5.583356439587733,14.76097439968418,9.378715149911525,22.485029589046132,26.15806659153429,6968.721955842256,8.279617147090448,,25.329132744246788,,9.570588802786931,3.9992456910524483,27.28358773488202,1.2300000190734863,6.012545108795166,5.491844984331901,114.78190149936799,7.93765801086142,,3.5704861987133203,2.0995638336195364,2.2995257759537964,19.281807794284752,5.611843040138871,15.301356613431107,26166300,2100,1442512,41607,2360400,,4912100,,2903134,1146100,13988027,159000,0,2719200.0,7485112,12260436,,296400,232100,9885400,7136480,16566264,1099600
2020-04-28,9.667925834655762,22.830951690673828,28.233318328857422,7502.16162109375,8.423194885253906,,24.695899963378906,,10.345833778381348,3.9516360759735107,28.576717376708984,1.3300000429153442,6.012545108795166,5.761696815490723,120.77397155761719,7.822145462036133,,3.547250747680664,2.1773252487182617,2.3157196044921875,20.243152618408203,5.9333343505859375,18.01274871826172,10.064559105656949,22.890252335079687,28.233318328857422,7739.245769319627,8.796494975360444,,25.413558916869857,,10.576562312775962,4.0944663831137635,29.18775849230114,1.3600000143051147,6.012545108795166,5.96590888504245,120.77397155761719,8.301695367155927,,3.7331330780703493,2.2861915945833395,2.4614642543833685,20.243152618408203,6.059488707768894,18.192876711752,9.568767713915138,21.94143448405194,26.701585168285845,7405.9677822043295,7.963747426794676,,24.29063429918964,,9.856691385169002,3.751673736786162,28.27830410072093,1.2300000190734863,6.012545108795166,5.761696815490723,116.92692533187049,7.804643843107134,,3.4155841739285178,2.1773252487182617,2.307622690222992,19.633385944571348,5.831595878841244,16.48640469560326,9.86624207613701,22.435610919412266,27.56133140138999,7482.728227392097,8.049893882308227,,25.07583753004547,,10.022815097291788,3.9992458756569085,28.320934568719224,1.2799999713897705,6.012545108795166,5.87838929417894,118.90873195237293,8.167514607953231,,3.601466504318203,2.2239821746326625,2.4209796830373915,19.880588208413524,5.978097930373139,16.87510070749589,27108700,7300,1715123,54305,3772700,,3103300,,4296346,1255900,12467125,495400,0,6683200.0,6195419,14579753,,583300,363500,9140600,7883720,15212964,2159200
2020-04-29,9.643136978149414,22.75188636779785,27.373573303222656,7558.517578125,9.52395248413086,,25.219371795654297,,11.038018226623535,3.96115779876709,28.82539176940918,1.340000033378601,6.012545108795166,5.7252302169799805,118.02275085449219,7.887483596801758,,3.6711716651916504,2.1851017475128174,2.39668869972229,19.882417678833008,6.254824161529541,17.813663482666016,9.841453229433617,23.819307525606884,29.221536020528095,7744.10436086709,9.571811725325306,,25.472662458033692,,11.111850885334903,4.113510336135455,29.436432790899246,1.3799999952316284,6.012545108795166,5.875958355168025,123.31535613314028,7.966825772834317,,3.6789169307378904,2.270639643905517,2.4614640073756564,20.874889766987103,6.29958900146461,18.44884822636294,9.626610229856364,22.75188636779785,26.909110592582405,7558.517578125,8.624202583599484,,24.02890117339941,,10.345833544155429,3.923069777936254,28.60513548724226,1.2999999523162842,6.002267410735956,5.683901571323155,116.92693109067933,7.700798002265745,,3.4852897238569485,2.1851017475128174,2.3157193721099376,19.409985062623583,5.961819659514666,17.548211765593628,9.767084438192358,22.929790208288313,28.60884197474236,7685.804657499533,8.81563863553817,,24.83099095490543,,10.530416548501215,4.037333840428761,29.237488433736907,1.3700000047683716,6.002267410735956,5.786007609787389,122.63920959568436,7.841979897039702,,3.5782306945242994,2.1928779030577745,2.3481072189822654,20.508664044934825,6.026932613436252,18.29716204753354,27558700,900,3005118,25625,3867700,,4813900,,3468172,711800,9242130,343700,1600,3305200.0,7176170,11774822,,391800,205700,8398800,17032600,17482862,1921700
2020-04-30,9.370450973510742,21.951316833496094,27.06722640991211,7117.38525390625,9.04536247253418,,24.5523681640625,,10.484271049499512,3.713585615158081,27.289812088012695,1.350000023841858,6.166713714599609,5.53317403793335,115.87773132324219,7.726468086242676,,3.5549960136413574,2.1773252487182617,2.3157196044921875,19.186594009399414,5.900778293609619,17.567169189453125,9.651399361336287,23.423964301965913,27.29451559001942,7536.169404247161,9.562240302026442,,25.32912815867724,,10.899581678994332,3.999245767681,28.697308204449303,1.350000023841858,6.166713714599609,5.798163514426822,120.19109155263818,7.882817898699254,,3.7098976478527907,2.33284852049774,2.5424335901209862,19.829322205867914,6.205990760639788,18.107551310654568,9.296082189905315,21.951316833496094,25.92089615672636,7117.38525390625,8.959216015478942,,24.155545735980958,,10.391979094576842,3.627887342378697,26.877515663416066,1.2599999904632568,5.7555994669596355,5.477258946411352,114.50212177369819,7.726468086242676,,3.46205466379987,2.1773252487182617,2.3157196044921875,19.120673029031742,5.880430178074896,17.140550773640673,9.527451125981026,23.423964301965913,27.175929766804575,7355.441572601303,9.30380184369989,,24.999850007936868,,10.807290629116576,3.865937696503638,28.434292973876538,1.2999999523162842,6.166713714599609,5.717937372422955,116.25077927012256,7.816311578781807,,3.678917321010504,2.2162060203135954,2.372398197422219,19.629726764305055,6.165295371933131,17.67145228468612,35747500,900,3821547,33331,4677300,,3710100,,5168223,1085400,12392604,257200,36400,5458400.0,5000153,11836751,,288300,229900,12211900,11285560,14422037,3051000
2020-05-04,9.717504501342773,20.91354751586914,26.08889389038086,7197.06103515625,8.605058670043945,,24.223087310791016,,9.84746265411377,3.5231451988220215,26.45099449157715,1.340000033378601,6.577826976776123,5.333824157714844,119.93461608886719,8.212090492248535,,3.5859763622283936,2.2006540298461914,2.34810733795166,19.14630889892578,5.941473007202148,16.704456329345703,9.78360990981134,21.743764114695473,26.899229765748533,7267.991794562857,8.92092838938738,,24.51015086005941,,10.364292182474184,3.646931261836341,26.721120409729025,1.3799999952316284,6.577826976776123,5.581795569593004,120.49418799916809,8.327456127594187,,3.585976362228393,2.208430185289535,2.3885919072862087,19.14630889892578,5.982168397054355,17.396524711463876,9.172134487457788,20.91354751586914,25.45643487349819,6906.535663796577,8.423194645782832,,23.353453427962357,,9.653650902194915,3.4469689330214757,25.541097619397025,1.2699999809265137,6.577826976776123,5.234149269950305,110.30534180715681,7.96026904465218,,3.3536235401876677,2.0840116981960333,2.186168867567812,18.62809813620744,5.628121622082564,16.164072310183094,9.20518719169207,21.743764114695473,26.23712523456068,6995.928122573921,8.710349185051166,,23.581415942448864,,10.244313996073902,3.618365247294575,26.29460588915572,1.340000033378601,6.577826976776123,5.440792035899654,111.91410819652549,8.099205108166956,,3.41558419424796,2.146220941742784,2.2590410923699995,18.94122141489231,5.713581014173105,17.05522992214892,30157800,200,1310811,34258,1637500,,2130500,,3057376,614000,8975515,183700,800,1476000.0,5597251,11243138,,288400,95800,7506900,9188400,11152628,1661100
2020-05-05,9.866242408752441,21.644929885864258,26.069128036499023,7273.822265625,8.24133014678955,,23.62363624572754,,10.059731483459473,3.4850571155548096,25.839658737182617,1.340000033378601,6.577826976776123,5.416481018066406,117.04349517822266,8.114090919494629,,3.6401915550231934,2.1695492267608643,2.2428476810455322,19.06389808654785,5.8722920417785645,16.94146728515625,10.039769322908226,21.921669398923783,27.08699002138467,7694.549808066717,9.179368236553422,,24.425726053590758,,10.336604627764986,3.7231074593954316,27.360893598981914,1.440000057220459,6.577826976776123,5.6644524101898295,123.1055046295839,8.64502371558748,,3.68666241239557,2.255087114887308,2.437173842975809,19.486889477664942,6.136809135948486,17.605093874675056,9.783611032702227,21.13098588381101,26.069128036499023,7173.741651864829,8.24133014678955,,23.28591481466301,,9.838232605997105,3.456491101536635,25.733030511744243,1.3300000429153442,6.577826976776123,5.277908183089464,116.92692056039823,8.069432995707503,,3.5162702535358163,2.0995638336195364,2.22665385030515,18.646400561848953,5.7461372558294475,16.4769263217786,9.833189700724612,21.249589070874723,26.37547506725026,7432.202103387812,8.94964495806237,,24.400396342367365,,10.02281470220078,3.589799166954784,27.01257252433183,1.350000023841858,6.577826976776123,5.372721224252074,121.59000416857435,8.28652019968344,,3.585976170279771,2.2395348053003468,2.412883096865236,19.320257330931323,5.978098289792546,17.07419224141163,25595500,700,1401581,31059,2603100,,3902100,,2754137,622600,7180192,303600,400,2322000.0,5511463,11843548,,389700,144400,8778800,10361520,12801767,1180300
2020-05-06,9.775346755981445,21.249588012695312,25.169851303100586,8665.234375,8.174327850341797,,23.513874053955078,,9.441381454467773,3.4088809490203857,25.32784080505371,1.850000023841858,6.575770854949951,5.897838115692139,128.5846405029297,8.048345565795898,,4.042935848236084,2.1151163578033447,2.202362298965454,18.95587158203125,5.717649936676025,16.59069061279297,9.965400400620007,21.249588012695312,26.019716996593143,8667.17776223879,8.509341653463343,,23.94446942146519,,10.235085025823267,3.580277265072767,26.23063027726127,1.899999976158142,6.577826472770973,5.897838115692139,130.75298633015822,8.145104858936216,,4.073916540578177,2.1773256024628576,2.299525247882968,19.067570567513567,5.978097543451972,17.254318960601395,9.585293899381531,21.08156793905005,24.57692218818179,7582.809327006354,7.887173292357496,,23.05794897880934,,9.36754879563224,3.294616889667135,24.865784073573103,1.4199999570846558,6.022822207303318,5.365428037320656,121.28691231226539,7.963991997516411,,3.5395054143817295,2.052907113143832,2.1942653865556614,18.46146513485152,5.652537824391355,16.391603193395504,9.891031617415294,21.101335450098578,25.743015485413146,7590.5823972947055,8.279617459372396,,23.640519371368033,,10.152022718980222,3.494579220557829,25.932069601757657,1.4600000381469727,6.577826472770973,5.457809931895645,121.75321841670073,8.145104858936216,,3.632446383464264,2.1773256024628576,2.250943773424211,18.880795363605024,5.8926385804980645,17.08367156783684,67031600,900,2511237,103946,2058000,,8782800,,4229714,639200,11954994,6763500,2800,5102800.0,12761961,16545622,,1389800,167400,4877200,8643440,15816143,872400
2020-05-07,9.535714149475098,21.29900550842285,24.576921463012695,8764.3427734375,7.7340240478515625,,23.708066940307617,,8.767656326293945,3.1898744106292725,23.678653717041016,1.600000023841858,6.575770854949951,5.931873321533203,132.40838623046875,7.921813488006592,,3.7331326007843018,1.9906978607177734,2.08090877532959,18.987001419067383,5.412437438964844,16.13563346862793,10.163716312396174,21.921668928151536,25.466315109148354,9131.629537047615,8.461481981273028,,24.23997799146053,,9.598276704168509,3.532667021498517,25.747247979277677,1.940000057220459,6.575770854949951,6.029117055257742,135.69586101705787,8.18727988982798,,4.159112225109885,2.1462211716422033,2.2590410718274114,19.878762662717467,5.819388379205462,16.998349308782405,9.370450629769188,20.755412135127735,24.576921463012695,8275.600058630347,7.6574496246323696,,22.804661510823085,,8.67536527375732,3.180352406273043,23.26635734602679,1.5700000524520874,6.575770854949951,5.669315008629601,124.4811434669945,7.712169715078477,,3.570485720980936,1.9751455481651492,2.0728118615363096,18.776421860196102,5.400228653836974,15.50992751441132,9.626608888303691,20.755412135127735,25.308201311944277,8963.533252227951,8.337048315332057,,23.41256008505253,,9.552131177900195,3.4374467509137308,25.56242626645373,1.909999966621399,6.575770854949951,5.992650713072877,131.7322472426451,8.14386298449275,,4.143622063667402,2.138445015365891,2.2590410718274114,18.983340050258224,5.799040263598545,16.875103155479234,56937900,1800,1601435,86588,3624800,,5792600,,5309302,929000,23033428,2368900,0,1921200.0,9907504,25270062,,1877800,345500,11766600,13395720,35013693,1104800
