Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,CSNA3.SA,EALT3.SA,EALT4.SA,EMBR3.SA,FRAS3.SA,GGBR3.SA,GGBR4.SA,GOAU3.SA,GOAU4.SA,MTSA4.SA,MWET3.SA,MWET4.SA,MYPK3.SA,RAPT3.SA,RAPT4.SA,ROMI3.SA,RSUL4.SA,SHUL4.SA,TKNO3.SA,TKNO4.SA,TUPY3.SA,USIM3.SA,USIM5.SA,WHRL3.SA,WHRL4.SA,CSNA3.SA,EALT3.SA,EALT4.SA,EMBR3.SA,FRAS3.SA,GGBR3.SA,GGBR4.SA,GOAU3.SA,GOAU4.SA,MTSA4.SA,MWET3.SA,MWET4.SA,MYPK3.SA,RAPT3.SA,RAPT4.SA,ROMI3.SA,RSUL4.SA,SHUL4.SA,TKNO3.SA,TKNO4.SA,TUPY3.SA,USIM3.SA,USIM5.SA,WHRL3.SA,WHRL4.SA,CSNA3.SA,EALT3.SA,EALT4.SA,EMBR3.SA,FRAS3.SA,GGBR3.SA,GGBR4.SA,GOAU3.SA,GOAU4.SA,MTSA4.SA,MWET3.SA,MWET4.SA,MYPK3.SA,RAPT3.SA,RAPT4.SA,ROMI3.SA,RSUL4.SA,SHUL4.SA,TKNO3.SA,TKNO4.SA,TUPY3.SA,USIM3.SA,USIM5.SA,WHRL3.SA,WHRL4.SA,CSNA3.SA,EALT3.SA,EALT4.SA,EMBR3.SA,FRAS3.SA,GGBR3.SA,GGBR4.SA,GOAU3.SA,GOAU4.SA,MTSA4.SA,MWET3.SA,MWET4.SA,MYPK3.SA,RAPT3.SA,RAPT4.SA,ROMI3.SA,RSUL4.SA,SHUL4.SA,TKNO3.SA,TKNO4.SA,TUPY3.SA,USIM3.SA,USIM5.SA,WHRL3.SA,WHRL4.SA,CSNA3.SA,EALT3.SA,EALT4.SA,EMBR3.SA,FRAS3.SA,GGBR3.SA,GGBR4.SA,GOAU3.SA,GOAU4.SA,MTSA4.SA,MWET3.SA,MWET4.SA,MYPK3.SA,RAPT3.SA,RAPT4.SA,ROMI3.SA,RSUL4.SA,SHUL4.SA,TKNO3.SA,TKNO4.SA,TUPY3.SA,USIM3.SA,USIM5.SA,WHRL3.SA,WHRL4.SA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-04,8.602151870727539,12.382020950317383,4.157900810241699,7.46999979019165,4.650595188140869,7.7318291664123535,9.636853218078613,4.33228874206543,4.892279624938965,16.975841522216797,57.900001525878906,5.900000095367432,10.506586074829102,7.003233909606934,8.997081756591797,6.02855110168457,12.50745964050293,2.225144624710083,61.37700653076172,27.505136489868164,14.778351783752441,7.073585033416748,6.6075758934021,5.410989284515381,5.583012580871582,8.763947673475672,12.382020950317383,4.231491905153273,7.710000038146973,4.667568714298397,7.768202507940351,9.774680207524996,4.373661314887763,4.952827871643164,17.206282219828545,58.0,6.5,10.660856324448439,7.079605344356741,9.273066164044323,6.02855110168457,12.50745964050293,2.244244652056212,61.37700653076172,27.505136489868168,14.956403435517547,7.261886104598178,6.793363102946906,5.462592498512543,5.67838572141256,8.332491556561282,12.382020950317383,4.093508382875308,7.460000038146973,4.5402710011147285,7.440846804858541,9.394278220128147,4.190440404093305,4.77118370896144,16.514958661887075,57.88999938964844,5.849999904632568,10.198047124255282,6.957410903090652,8.784180122497373,5.781250123290758,12.50745964050293,2.139194865955224,61.37700653076172,27.505136489868168,14.4646396514095,6.885283181460307,6.446021245502285,5.366757807580443,5.487639090503033,8.703274086715279,12.382020950317383,4.185497690152302,7.570000171661377,4.667568714298397,7.726633688344299,9.59274813097799,4.314557840732712,4.855951138861145,17.206282219828545,58.0,6.489999771118164,10.279241299652234,6.957410903090652,9.15478680999452,5.7859160425914276,12.50745964050293,2.215594793188379,61.37700653076172,27.505136489868168,14.871617858780573,7.261886104598178,6.720663492133203,5.462592498512543,5.67838572141256,10508300,0,9700,7479900,67033,126000,13634712,56400,13465800,3200,400,31800,2502000,2500,2654800,521307,0,852000,0,0,992300,196800,16817500,3200,45100
2020-08-05,8.844844818115234,12.841656684875488,4.185497283935547,7.659999847412109,4.676054000854492,8.095558166503906,10.210214614868164,4.491868495941162,5.164745807647705,16.745397567749023,66.5,8.010000228881836,10.66085433959961,6.972684383392334,9.075934410095215,6.042550563812256,12.50745964050293,2.225144624710083,61.37700653076172,29.46979331970215,14.795308113098145,7.409251689910889,6.866063117980957,5.381502151489258,5.568339824676514,9.02686556282334,12.841656684875488,4.249889266414951,7.679999828338623,4.6845403479815735,8.2462457610924,10.414198279006767,4.5214203754636975,5.225294057017819,16.753079118861656,70.91000366210938,8.010000228881836,10.668973987927307,7.033781230238534,9.225754018714976,6.107875416945709,12.50745964050293,2.2480647303859818,61.37700653076172,29.46979331970215,15.049668053037626,7.523869445985759,7.035695296415724,5.558428076267805,5.7957686774201065,8.716756645961588,11.725399085545424,4.1487017400508925,7.289999961853027,4.56572982909254,7.820163489431584,9.873916989880824,4.355930357427197,5.00126645823784,16.51495689479432,66.5,5.800000190734863,10.384792491116107,6.957409807514852,8.9497703708371,5.972559131493643,12.50745964050293,2.167844906974417,61.37700653076172,29.46979331970215,14.481596011137132,7.163640985675602,6.7045088457458295,5.234063529319904,5.428947879479942,8.763946923662512,11.725399085545424,4.157900406703314,7.409999847412109,4.642108197568693,7.820163489431584,9.918021422674588,4.355930357427197,5.00126645823784,16.51495689479432,70.9000015258789,5.800000190734863,10.595898701642582,7.026143942299793,9.068048969642335,6.028551485843937,12.50745964050293,2.228964703039853,61.37700653076172,29.46979331970215,15.049668053037626,7.188201821866659,6.7045088457458295,5.410989805619016,5.538994188827506,14903300,300,8100,13881600,69903,349020,66738924,163800,24550800,4500,900,112200,1853900,12000,2362500,310976,0,912000,0,100,1142500,244700,26793400,6200,50900
2020-08-06,8.838104248046875,12.0537109375,4.351077556610107,7.579999923706055,4.667569160461426,7.908497333526611,9.956611633300781,4.474137306213379,5.037593364715576,16.507274627685547,70.0,7.599999904632568,10.798884391784668,7.125425815582275,9.131129264831543,6.247855186462402,12.50745964050293,2.2385146617889404,61.37700653076172,29.46979331970215,15.202284812927246,7.245512008666992,6.7287421226501465,5.462593078613281,5.649040222167969,9.08753961387246,12.382021583857643,4.415469982539597,7.739999771118164,4.693028622576269,8.272225727772561,10.265343268563866,4.539150986061462,5.207128178765952,16.599451771932923,72.0,8.970000267028809,10.798884391784668,7.232345651451478,9.265178719226913,6.247855186462402,12.50745964050293,2.2385146617889404,61.37700653076172,29.46979331970215,15.244677597605788,7.499309156277157,6.946840978583984,5.82381737255633,5.935160700176112,8.790913964569421,12.0537109375,4.139502944141804,7.389999866485596,4.591190774116896,7.887712925213289,9.879428890101842,4.373661260485769,5.001264888441009,16.507274627685547,59.5,7.190000057220459,10.514702917922353,6.827578169588505,9.083818135043087,6.065878437582735,12.50745964050293,2.2060447253880167,61.37700653076172,29.46979331970215,14.752913856301765,7.21276396443423,6.688353360030743,5.4183615969811765,5.61969458593548,8.919002152402248,12.382021583857643,4.1670998234365895,7.739999771118164,4.650595632681435,8.095557632727918,10.226752559431722,4.49186820732555,5.170799125060666,16.599451771932923,70.0,8.550000190734863,10.6933312950453,7.033780554122298,9.09170282200993,6.065878437582735,12.50745964050293,2.2308746874682144,61.37700653076172,29.46979331970215,14.837701042839923,7.409252229830802,6.90645221596458,5.499452822400321,5.61969458593548,14742600,1300,32300,9585600,39564,192150,18587772,81100,14283100,1700,700,138200,1988200,15500,1031100,410286,0,692000,0,0,1074300,105800,16164500,10300,105800
2020-08-07,8.730239868164062,12.0537109375,4.5074591636657715,7.5,4.659082889556885,7.866928577423096,9.708524703979492,4.344108581542969,4.904388427734375,16.31524085998535,78.9800033569336,7.170000076293945,10.620257377624512,7.064328670501709,9.131129264831543,6.224526882171631,12.50745964050293,2.288174629211426,61.37700653076172,29.46979331970215,14.905533790588379,7.147266864776611,6.704508304595947,5.602659225463867,5.494975566864014,8.912260624573998,12.0537109375,4.5074591636657715,7.610000133514404,4.684541522543936,7.955262313434298,10.01725705845619,4.4682259937437,5.031539255932844,16.345967064245297,78.9800033569336,7.599999904632568,10.847602121291578,7.09487708967331,9.225752276405302,6.345844093111771,12.50745964050293,2.288174629211426,61.37700653076172,29.46979331970215,15.30403155379439,7.286446243472657,6.809518765660815,5.720610186514006,5.715068192834351,8.60215168777583,12.0537109375,4.277486761832186,7.440000057220459,4.60816354969489,7.679867652401255,9.521080864614827,4.279094631859839,4.813566077632184,16.130888029743865,75.0,7.0,10.547182087862732,6.903949287767858,8.99707981043617,6.131205189617082,12.50745964050293,2.206044942710674,61.37700653076172,29.46979331970215,14.820746585153938,7.089957984410571,6.59949784353108,5.425733311169477,5.494975566864014,8.68304958742935,12.0537109375,4.351077860236926,7.5,4.667569238811762,7.903301292251238,9.835325610723038,4.4682259937437,4.977045961357679,16.207702075287667,75.0,7.599999904632568,10.725810487910158,7.09487708967331,9.09170282200993,6.243191220682541,12.50745964050293,2.225144789318381,61.37700653076172,29.46979331970215,15.193809318756621,7.229137363106616,6.664119547209234,5.455220963551875,5.715068192834351,14944000,0,70100,8475600,25727,143136,21785400,116200,15583700,1300,400,28000,1644900,600,1537600,252575,0,571600,0,0,713300,91300,13918000,8500,89000
2020-08-10,9.417872428894043,12.100610733032227,4.498259544372559,7.929999828338623,4.574216365814209,8.07996940612793,10.066873550415039,4.4209442138671875,5.110251426696777,16.115524291992188,73.0,7.039999961853027,10.8070068359375,7.056691646575928,9.170557022094727,6.033216953277588,12.50745964050293,2.26143479347229,61.37700653076172,29.46979331970215,14.778351783752441,7.507496356964111,7.011462211608887,5.455220699310303,5.2675461769104,9.492028671843691,12.663430211368242,4.645442163044946,7.949999809265137,4.684540542148938,8.121538850757972,10.099952534206981,4.426854420528858,5.116306365849793,16.315240216486536,73.0,7.800000190734863,10.871962485457361,7.117788487195753,9.296721055609849,6.257188308168661,12.50745964050293,2.2881746149871285,61.37700653076172,29.46979331970215,15.032711748325797,7.540244401172599,7.084161825286636,5.639518693533485,5.590348499287097,8.80439624353796,12.00680808302749,4.461463999363836,7.400000095367432,4.506324756428603,7.830555860254988,9.725063567593876,4.314557957508689,4.922552932399535,15.98494085924996,73.0,6.5,10.490347463778868,7.026143226266015,8.92611364316146,6.014552618737745,12.50745964050293,2.228964854074524,61.37700653076172,29.46979331970215,14.642692920355822,7.073584576007914,6.728741662940198,5.418360959857455,5.252873359976348,8.851586521513253,12.00680808302749,4.507458649943487,7.510000228881836,4.684540542148938,7.866929202353957,9.758141888918436,4.409123518716243,4.940717172427802,16.315240216486536,73.0,7.179999828338623,10.668975887124693,7.064328933736354,9.178442462188661,6.229191476565375,12.50745964050293,2.2881746149871285,61.37700653076172,29.46979331970215,15.032711748325797,7.163641502387514,6.728741662940198,5.639518693533485,5.494975014301983,26631800,2400,50100,14832800,149955,153846,19236798,125500,14598800,1500,100,26700,1987900,3300,2474600,345067,0,528400,0,0,747400,324700,28482700,10300,122300
2020-08-11,9.384163856506348,12.46644401550293,4.553452968597412,8.020000457763672,4.599677085876465,8.012419700622559,10.006229400634766,4.397302627563477,5.0315399169921875,15.746822357177734,73.0,7.0,11.245455741882324,6.873402118682861,9.11535930633545,6.2571892738342285,13.183342933654785,2.2537953853607178,61.37700653076172,29.46979331970215,15.075108528137207,7.3765034675598145,6.849907398223877,5.455220699310303,5.274882793426514,9.539217978592372,12.46644401550293,4.617845393190484,8.319999694824219,4.6590827735137275,8.173498859042777,10.226752855376532,4.47413728353365,5.17080006370893,16.207705255774936,73.0,7.5,11.489038994593026,7.079604531842658,9.344031776504924,6.294517289087667,13.183342933654785,2.288175190549234,61.37700653076172,29.46979331970215,15.380340210261606,7.638487795920023,7.116472913956446,5.4920800872426225,5.340910644958291,9.276300007590981,12.457063481729005,4.507458755577367,7.840000152587891,4.506325587287601,7.9552619555114195,9.934559708447466,4.379571444713594,5.01337509812675,15.654645191415755,66.80000305175781,6.960000038146973,10.847601495501477,6.873402118682861,9.11535930633545,6.079878398135038,13.183342933654785,2.2442453686383557,61.37700653076172,29.46979331970215,14.600300814287749,7.343755426514789,6.849907398223877,5.293038267542407,5.2308643423478465,9.465061743192871,12.457063481729005,4.581049847319445,7.900000095367432,4.625136547784558,8.1111456364285,10.177134713702594,4.462316588909592,5.146580882652504,16.207705255774936,73.0,7.050000190734863,10.936916077538857,7.0566926670480825,9.202096880538745,6.1312048313504794,13.183342933654785,2.255705425135474,61.37700653076172,29.46979331970215,14.871620200993783,7.5156828371948965,7.08416205907243,5.455220699310303,5.267546209999627,14692600,300,32600,17199300,84151,103320,13386366,63200,12393300,2700,800,26200,3579200,7100,1791300,413696,1003,674400,0,0,1261100,126000,17410100,15000,80600
2020-08-12,9.310009002685547,12.306979179382324,4.443066120147705,7.800000190734863,4.565731048583984,7.9604573249816895,9.984176635742188,4.32637882232666,5.037593364715576,16.146249771118164,73.0,6.929999828338623,10.880080223083496,6.781757354736328,8.902458190917969,6.02855110168457,13.183342933654785,2.286263942718506,61.37700653076172,29.46979331970215,14.914011001586914,7.474747180938721,6.979151725769043,5.2414350509643555,5.113481521606445,9.525736732529657,12.45706414950283,4.5902482966476335,8.170000076293945,4.650595786854306,8.147517599995137,10.248804501817096,4.456406474086324,5.158689825446051,16.146249771118164,73.0,7.199999809265137,11.448443258442763,6.9039510628399094,9.257294727803696,6.261854322176374,13.183342933654785,2.286263942718506,61.37700653076172,29.46979331970215,15.439688705446464,7.482934385944886,7.043773436811682,5.455220696012361,5.282219094476453,9.154954214670582,12.306979179382324,4.369475031897741,7.679999828338623,4.489353074485004,7.835750266845616,9.78570606741966,4.3204683336055965,4.940716658075772,15.362749209793282,73.0,6.929999828338623,10.774527884401468,6.659563646632747,8.60281823141534,5.949228494811827,13.183342933654785,2.1793041483395963,61.37700653076172,29.46979331970215,14.617256624411361,7.294632574677289,6.825674584279105,5.1603438351294315,5.0988087043928605,9.43809718155065,12.45706414950283,4.562651857872639,8.100000381469727,4.650595786854306,8.064379977491972,10.039307165146415,4.37366160478472,5.079977356943529,15.362749209793282,73.0,7.019999980926514,11.342890145428395,6.9039510628399094,9.257294727803696,6.2291922274845675,13.183342933654785,2.2537940148973,61.37700653076172,29.46979331970215,15.17684985351669,7.425624731676569,6.874141252736864,5.455220696012361,5.282219094476453,10599500,600,49800,11953900,48789,90090,18776898,72200,13576700,6800,0,10200,2080400,6600,3401300,321351,0,614400,0,0,798900,159200,19784800,9800,125500
2020-08-13,9.229108810424805,12.335119247436523,4.461463928222656,7.599999904632568,4.58270263671875,7.830556392669678,9.846351623535156,4.338199138641357,5.001266002655029,16.40741729736328,76.87999725341797,6.849999904632568,10.55530071258545,6.873402118682861,8.705326080322266,5.902568340301514,13.183342933654785,2.2633447647094727,61.37700653076172,27.420944213867188,14.532470703125,7.523869514465332,7.0195393562316895,5.145600318908691,5.0767998695373535,9.384163570707827,12.335119247436523,4.553452789277636,7.900000095367432,4.667568183976433,8.038401132425806,10.127518023408808,4.415033512504071,5.09814273087765,17.667162315364017,76.87999725341797,7.150000095367432,11.050587621108697,6.980321969395188,9.036507025116883,6.135871574930505,13.183342933654785,2.2824446106241285,61.37700653076172,27.420944213867188,14.956405102793116,7.6876105059624384,7.1972494376310365,5.344642150450867,5.230864631750241,9.134728266957884,11.725398864322528,4.369475067167677,7.550000190734863,4.506324681130547,7.830556392669678,9.785707370646803,4.314557749479355,4.958882000984496,16.153931983616648,76.87999725341797,6.849999904632568,10.55530071258545,6.69011157031764,8.681670513407482,5.851241246122582,13.183342933654785,2.223234851491918,61.37700653076172,27.420944213867188,14.422248470771104,7.360129303743137,6.922606794655188,5.123484403617095,5.0767998695373535,9.283041376159202,12.175653751315583,4.369475067167677,7.840000152587891,4.506324681130547,7.955263486275957,9.995204072750232,4.320467955856061,5.055759306637965,16.361327992968626,76.87999725341797,6.960000038146973,10.888198534243063,6.850490982220182,8.957654132738387,6.028551466989237,13.183342933654785,2.265254621794981,61.37700653076172,27.420944213867188,14.752916785014188,7.450187005221528,6.962995554566611,5.344642150450867,5.142827724722183,7507700,3300,22100,8476400,57296,73458,12193902,73300,14038800,17400,100,13700,1379700,6700,2477400,262506,0,634400,0,600,1037300,157200,21132300,11000,44300
2020-08-14,9.222368240356445,12.175653457641602,4.406270980834961,7.679999828338623,4.633622646331787,7.872122764587402,9.918018341064453,4.338199138641357,5.0315399169921875,16.899023056030273,66.41000366210938,7.0,10.21428394317627,6.797029495239258,8.776293754577637,6.00055456161499,13.183342933654785,2.225144624710083,61.37700653076172,27.420944213867188,14.490077018737793,7.548431873321533,7.092238426208496,5.064508438110352,5.054790496826172,9.316748788306766,12.335118949916271,4.415470087030088,7.739999771118164,4.642108994916518,7.908495470567606,9.918018341064453,4.338199138641357,5.0315399169921875,16.899023056030273,73.80000305175781,7.0,10.571540733102362,7.094877130108702,9.414999341376136,6.033217313908868,13.183342933654785,2.261434640237456,61.37700653076172,27.420944213867188,14.727480850134395,7.597553550977157,7.140705088456353,5.13822756027314,5.135491170311356,9.033605858617276,11.631595035025756,4.378674539524631,7.46999979019165,4.523298455620096,7.721434591049752,9.697495583146429,4.261364482951054,4.928608253144671,16.40741558141599,66.41000366210938,6.800000190734863,9.783952639900672,6.567916714312359,8.673785292697039,5.809246605217148,13.183342933654785,2.177394738496121,61.37700653076172,27.420944213867188,14.210280396854541,7.401065278804684,6.9306841693014105,4.983417579491536,5.003435809012705,9.229109248839137,11.631595035025756,4.415470087030088,7.599999904632568,4.5827033104907615,7.830553333371623,9.840835607656679,4.332288650437062,4.995210856692137,16.40741558141599,73.80000305175781,6.849999904632568,10.555301436136494,6.865763620850035,8.799949322089487,5.9305637975972125,13.183342933654785,2.261434640237456,61.37700653076172,27.420944213867188,14.49855590027138,7.4911222083566535,6.987227966631025,5.0792522625429095,5.069463314748244,6587600,300,4200,8122500,56169,96390,9910530,36600,8920900,2100,400,10100,6806900,7200,4125000,359742,0,944800,0,0,636700,129300,18236600,8800,30200
2020-08-17,9.3976469039917,12.081852912902832,4.148702144622803,7.389999866485596,4.497838973999023,7.835750102996826,9.934561729431152,4.338199138641357,5.061813831329346,16.20770263671875,70.0,6.949999809265137,9.87326717376709,6.6595635414123535,8.484539031982422,5.748586177825928,13.183342933654785,2.122004747390747,61.37700653076172,27.420944213867188,13.998311996459961,7.646675109863281,7.1487836837768555,4.976046085357666,4.988762855529785,9.465062133805581,12.100613088725167,4.415470083119887,7.739999771118164,4.616649097960828,8.090360315351415,10.193676609600788,4.409123306127365,5.128417017190421,17.513535595772897,70.0,7.150000095367432,10.287359984755435,6.873402527214988,8.855145670861232,6.028549852486354,13.183342933654785,2.24424451416215,61.37700653076172,27.420944213867188,14.583341834107436,7.794041687044126,7.350726716986919,5.0866249575586115,5.135491030763429,9.181919197258122,11.53779439539904,4.139503038435822,7.349999904632568,4.370541257159648,7.763004684827694,9.785708599062902,4.290916360317351,4.9891562828334255,16.20770263671875,70.0,6.800000190734863,9.840789351787555,6.5831921108883,8.318948559633432,5.641267417799966,13.183342933654785,2.095264929330785,61.37700653076172,27.420944213867188,13.989833115661458,7.515682943824707,7.068006162352216,4.976046085357666,4.9374078192842275,9.188660848823366,12.100613088725167,4.415470083119887,7.679999828338623,4.565730591913638,7.82016179910344,9.918021903863588,4.379571428761068,5.043649588563082,16.891344589017063,70.0,7.03000020980835,10.214284691718392,6.758846109760847,8.736867084324917,6.000553682896407,13.183342933654785,2.227054527037118,61.37700653076172,27.420944213867188,14.430725214096691,7.581179026843994,7.068006162352216,5.012905826598162,5.062126943146607,11008800,2300,49900,10658500,131607,124362,16944858,83000,12665200,8700,100,18600,2120100,12600,2769400,395909,0,962000,0,0,843700,158300,27141700,7800,55500
2020-08-18,9.990899085998535,12.081852912902832,4.323480129241943,7.389999866485596,4.540271282196045,8.53203296661377,10.744982719421387,4.69873046875,5.419046878814697,17.513532638549805,66.0,6.929999828338623,10.011297225952148,6.853744983673096,8.962980270385742,5.911900520324707,13.186053276062012,2.1659348011016846,61.37700653076172,27.420944213867188,14.863141059875488,8.088774681091309,7.633447170257568,4.9686737060546875,5.120818138122559,10.11224624669303,12.081852912902832,4.34187790022707,7.5,4.540271282196045,8.53203296661377,10.86075751656664,4.69873046875,5.4735401812021856,17.667160709018397,71.98999786376953,7.0,10.12496998000016,6.923208732139265,9.026603847021516,5.991223127727511,13.186053276062012,2.1831247887535,61.37700653076172,27.420944213867188,14.888576089587335,8.146083562935416,7.730379742251285,5.012905533565905,5.1354909554306865,9.640341550431215,12.081852912902832,4.139502419390675,7.309999942779541,4.396001278255908,7.950066975870434,10.028283045355638,4.373661226549124,5.110251883572812,16.514954575821545,65.0,6.730000019073486,9.87326630115538,6.676226433585875,8.60509670374344,5.729923730098477,13.186053276062012,2.1239148515251745,61.37700653076172,27.420944213867188,14.125494471784538,7.736732622277606,7.278027739613939,4.9539298807244565,5.054790285322202,9.640341550431215,12.081852912902832,4.194695732346056,7.489999771118164,4.497839123285443,7.986439694196524,10.14405784250089,4.373661226549124,5.1465809443080826,16.514954575821545,71.98999786376953,6.730000019073486,10.100611034919115,6.676226433585875,8.684626553764588,5.888569604491212,13.186053276062012,2.154474748616689,61.37700653076172,27.420944213867188,14.320503913088759,7.736732622277606,7.3103385969451775,5.012905533565905,5.091472503506302,26027200,100,14700,7699700,173837,689472,40417776,332000,26047300,4500,1200,6400,2765700,2100,2336800,271992,2007,715600,0,0,1146700,251000,42729700,8300,13400
2020-08-19,10.038089752197266,11.913005828857422,4.249889373779297,7.159999847412109,4.480865001678467,8.708701133728027,11.037175178527832,4.763745307922363,5.54619836807251,17.66716194152832,63.0,6.829999923706055,9.897624969482422,7.108442783355713,9.066370010375977,5.804579257965088,13.186053276062012,2.1754848957061768,61.37700653076172,27.420944213867188,14.29506778717041,8.195205688476562,7.795001029968262,4.990789413452148,5.238201141357422,10.294266727795101,12.006809383599817,4.387872886151351,7.429999828338623,4.514810807259458,8.77625046817888,11.197054397363546,4.905593660781501,5.667294288840947,17.66716194152832,72.0,6.940000057220459,10.068133721960194,7.108442783355712,9.18566481168144,5.967891678634332,13.186053276062012,2.190764844822438,61.37700653076172,27.420944213867188,14.914011592810883,8.489938072771476,8.08579950037349,5.152971485378819,5.509648810383868,9.990898833719186,11.913005828857422,4.222292934487382,7.150000095367432,4.438432848396603,8.443698649811735,10.756008116531513,4.4918687346204305,5.431157387700219,16.922069117519406,63.0,6.75,9.816430804793969,6.560452053014351,8.811875647782497,5.771917169583436,13.186053276062012,2.1220048916479013,61.37700653076172,27.420944213867188,14.184843942933368,8.056026311810234,7.5769029475159035,4.9834176768521,5.084136371038593,10.05157241253437,12.006809383599817,4.323480463407727,7.409999847412109,4.463892306276723,8.516444086912651,10.81113931567764,4.6159861842859895,5.461431512250053,17.43672128485512,69.0,6.75,9.995059206040287,6.745688169620837,9.018652696616213,5.911899338669501,13.186053276062012,2.190764844822438,61.37700653076172,27.420944213867188,14.837703275164106,8.137896028171358,7.649602565117211,4.990789413452148,5.128154826868603,13867300,200,17900,11187900,56066,192654,35731836,196800,24769100,2700,4100,6800,1905300,4800,1841400,210776,0,594800,0,0,1441800,337600,37659000,23100,39000
2020-08-20,9.984158515930176,11.913005828857422,4.2130937576293945,7.159999847412109,4.480865001678467,8.833406448364258,11.175003051757812,4.787386417388916,5.618853569030762,17.659482955932617,63.0,6.829999923706055,9.962580680847168,7.1547532081604,9.209521293640137,6.005220413208008,13.186053276062012,2.152564764022827,61.37700653076172,27.420944213867188,14.32898235321045,8.375319480895996,7.875776767730713,5.160344123840332,5.30422830581665,10.132471004498214,11.913005828857422,4.314281723473929,7.21999979019165,4.514810807259458,8.833406448364258,11.246672755013824,4.816937733081575,5.630963444755045,17.659482955932617,63.0,6.940000057220459,9.986938851098111,7.1547532081604,9.249286218017737,6.005220413208008,13.186053276062012,2.1640246336769398,61.37700653076172,27.420944213867188,14.447685084534656,8.408068304166871,8.013098065309,5.160344123840332,5.30422830581665,9.741464183874603,11.913005828857422,4.1579004413425995,6.96999979019165,4.379027170157991,8.50085467325228,10.761522007109251,4.562792641634757,5.4069359407317235,17.28309571397436,63.0,6.829999923706055,9.710877007146513,6.761125851788605,8.819826703335917,5.664597153216103,13.186053276062012,2.1105448169379453,61.37700653076172,27.420944213867188,13.845697397421684,7.908659680134906,7.6092120772202465,4.990789945710471,5.054790072264643,9.802137766888498,11.913005828857422,4.249889301820591,7.070000171661377,4.472378653977595,8.615169541066209,10.811140156446244,4.787386417388916,5.443264413043258,17.28309571397436,63.0,6.829999923706055,9.816430110676963,7.031261709956365,8.835732218015249,5.739254486799808,13.186053276062012,2.143014751210171,61.37700653076172,27.420944213867188,14.184844592959292,8.105147935110637,7.633445020807184,5.012905860910256,5.076799472212927,11993000,0,23700,13781500,54529,173250,20653794,83300,15513200,1700,0,7600,1617700,7700,1516300,243830,0,555600,0,0,894500,215400,23586300,11400,19700
2020-08-21,9.761688232421875,12.5039644241333,4.461463928222656,7.239999771118164,4.412973403930664,8.552817344665527,10.849729537963867,4.716461658477783,5.47353982925415,17.359909057617188,63.0,6.940000057220459,9.921981811523438,7.162471771240234,9.122040748596191,5.911900520324707,13.186053276062012,2.282444953918457,61.37700653076172,27.420944213867188,14.490077018737793,8.236141204833984,7.7303786277771,5.182460308074951,5.282219409942627,9.963933289341853,12.5039644241333,4.553452789277636,7.329999923706055,4.472379087933422,8.817819201561143,11.13640962315231,4.846489299183547,5.606745606810581,18.43530134293377,63.0,6.96999979019165,9.97069814513823,7.309117622626756,9.495829134683344,6.005221545310183,13.186053276062012,2.2862650329667726,61.37700653076172,27.420944213867188,14.557906453825208,8.4326294674192,7.908088702654588,5.241435616308542,5.304228811991234,9.579668131237414,12.494583890983462,4.213093784055467,7.119999885559082,4.387514773135294,8.454090770916043,10.656771355166088,4.5805235295534175,5.364553231486999,17.359909057617188,63.0,6.769999980926514,9.743353448160818,7.069853687447058,9.00274595346909,5.865239348244843,13.186053276062012,2.148745283801111,61.37700653076172,27.420944213867188,14.12549319869995,8.121522661271799,7.649601881270236,5.145600564668674,5.157500631092442,9.923484663709445,12.494583890983462,4.22229288947971,7.159999847412109,4.446919627582966,8.817819201561143,11.086791482948753,4.816937421745715,5.5946357282005446,17.667163786978193,63.0,6.96999979019165,9.962579272423874,7.154754149638128,9.304958372623567,6.005221545310183,13.186053276062012,2.1544752202221904,61.37700653076172,27.420944213867188,14.345939267029372,8.399881423654998,7.875777849981544,5.145600564668674,5.304228811991234,11647800,200,87100,8231200,109263,162540,14388570,66000,18068500,4200,0,3600,1790900,7000,2096400,194323,0,1840000,0,0,645800,112200,18298400,5000,24100
