Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AGRO3.SA,AGXY3.SA,BRKM3.SA,BRKM5.SA,BRKM6.SA,CMIN3.SA,CRPG5.SA,CRPG6.SA,FESA3.SA,FESA4.SA,FHER3.SA,KLBN11.SA,KLBN3.SA,KLBN4.SA,NUTR3.SA,RANI3.SA,SOJA3.SA,SUZB3.SA,UNIP3.SA,UNIP5.SA,UNIP6.SA,VALE3.SA,AGRO3.SA,AGXY3.SA,BRKM3.SA,BRKM5.SA,BRKM6.SA,CMIN3.SA,CRPG5.SA,CRPG6.SA,FESA3.SA,FESA4.SA,FHER3.SA,KLBN11.SA,KLBN3.SA,KLBN4.SA,NUTR3.SA,RANI3.SA,SOJA3.SA,SUZB3.SA,UNIP3.SA,UNIP5.SA,UNIP6.SA,VALE3.SA,AGRO3.SA,AGXY3.SA,BRKM3.SA,BRKM5.SA,BRKM6.SA,CMIN3.SA,CRPG5.SA,CRPG6.SA,FESA3.SA,FESA4.SA,FHER3.SA,KLBN11.SA,KLBN3.SA,KLBN4.SA,NUTR3.SA,RANI3.SA,SOJA3.SA,SUZB3.SA,UNIP3.SA,UNIP5.SA,UNIP6.SA,VALE3.SA,AGRO3.SA,AGXY3.SA,BRKM3.SA,BRKM5.SA,BRKM6.SA,CMIN3.SA,CRPG5.SA,CRPG6.SA,FESA3.SA,FESA4.SA,FHER3.SA,KLBN11.SA,KLBN3.SA,KLBN4.SA,NUTR3.SA,RANI3.SA,SOJA3.SA,SUZB3.SA,UNIP3.SA,UNIP5.SA,UNIP6.SA,VALE3.SA,AGRO3.SA,AGXY3.SA,BRKM3.SA,BRKM5.SA,BRKM6.SA,CMIN3.SA,CRPG5.SA,CRPG6.SA,FESA3.SA,FESA4.SA,FHER3.SA,KLBN11.SA,KLBN3.SA,KLBN4.SA,NUTR3.SA,RANI3.SA,SOJA3.SA,SUZB3.SA,UNIP3.SA,UNIP5.SA,UNIP6.SA,VALE3.SA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,12.025983810424805,,26.681556701660156,24.80124855041504,23.57221221923828,,18.06246566772461,17.867843627929688,6.956002235412598,3.8390727043151855,3.700000047683716,13.38095760345459,2.950688600540161,2.4159605503082275,0.44999998807907104,3.0360546112060547,,36.264060974121094,19.53174591064453,19.031105041503906,18.77335548400879,34.81925964355469,12.057219655381882,,26.885232707016343,25.12758046106393,23.57221221923828,,18.06246566772461,17.882155404527023,6.956002235412598,3.914728891391163,3.8499999046325684,13.648722396054588,2.957487595165646,2.4361497944816484,0.44999998807907104,3.0433882445367213,,36.29073117606161,19.921267769826958,19.542226015671307,19.39824367289738,34.88975489219752,11.932275083982468,,25.86685268023542,24.548341514171312,23.57221221923828,,17.72112805424519,17.531525066969174,6.956002235412598,3.7808753242503395,3.549999952316284,13.323062759382292,2.8894994319730367,2.3890414404148053,0.44999998807907104,2.9627200263338085,,35.38390700435897,19.203433950516043,19.031105041503906,18.474264449297944,34.44754542178768,11.932275083982468,,25.86685268023542,24.678874278430868,23.57221221923828,,17.79935176596739,17.882155404527023,6.956002235412598,3.914728891391163,3.700000047683716,13.402668549570242,2.8962982482922977,2.409230684588226,0.44999998807907104,3.006720777257156,,35.606167731008746,19.704247586000665,19.542226015671307,18.842788189789776,34.594948578590966,59600,,20300,2719200,0,,15600,400,0,2167200,575400,2420990,384340,1228700,0,18200,,3978400,10043,242,350416,17509700
2020-01-03,12.150928497314453,,27.259994506835938,25.902618408203125,24.55438804626465,,17.962909698486328,17.860685348510742,6.956002235412598,3.8623499870300293,3.880000114440918,13.706615447998047,2.9574875831604004,2.4832570552825928,0.44999998807907104,3.014054298400879,,36.13959503173828,19.28133773803711,19.324729919433594,17.977561950683594,34.56290054321289,12.150928497314453,,27.292583412017642,27.0529392901918,25.536563568115234,,18.034022042345338,17.867841235851408,6.956002235412598,3.875929259881283,4.190000057220459,13.800694177726275,2.9574875831604004,2.4899867434597294,0.44999998807907104,3.0213875817717075,,36.77081467313021,19.531745839111817,19.466103952697605,18.69324694187919,34.92820450483702,11.844811524303378,,25.7446461561508,24.92362118451893,24.55438804626465,,17.813573640746895,17.839219051334705,6.956002235412598,3.794453252766327,3.640000104904175,13.359246428982477,2.8894994202437734,2.3890410678161507,0.44999998807907104,2.896718792129221,,35.739525050775256,19.231257145221754,19.31385489726661,17.977561950683594,34.33859195091046,12.025982745409076,,25.7446461561508,25.12757880978037,25.536563568115234,,17.991353822216848,17.839219051334705,6.956002235412598,3.8002730997057643,3.6500000953674316,13.511219995213299,2.9506885885625143,2.422689861688363,0.44999998807907104,2.9333860832005403,,35.75730631564356,19.531745839111817,19.466103952697605,18.69324694187919,34.40267942163107,39700,,24100,9030400,1000,,16900,600,0,806400,1319700,3359070,388740,1231890,0,18300,,4467100,7865,363,322223,17284800
2020-01-06,12.157174110412598,,27.594026565551758,27.248741149902344,24.55438804626465,,17.984241485595703,17.81775665283203,6.674172401428223,3.8060925006866455,3.7699999809265137,13.82964038848877,2.9574875831604004,2.4832570552825928,0.7599999904632568,2.9113855361938477,,36.07736587524414,19.192306518554688,18.498231887817383,18.426198959350586,34.357818603515625,12.244636609043187,,27.699938967094376,27.314005974472487,24.55438804626465,,17.9913514983436,17.81775665283203,6.674172401428223,3.8604095857273455,3.940000057220459,14.02503582421322,2.9914820212311604,2.53036451953602,0.7599999904632568,3.0140541199586495,,36.62857157506128,19.281339691440472,18.514544417649514,18.47960874261202,34.479585778987804,11.907283810548643,,27.243703559398785,25.821036155690567,24.55438804626465,,17.706903516003756,16.458169047928916,6.674172401428223,3.7944528081715885,3.700000047683716,13.699376258554526,2.9234931450896404,2.4630676377646537,0.7599999904632568,2.9113855361938477,,35.65951458800882,18.97528759778638,18.498231887817383,17.977560477839383,34.06301231882696,11.938520842763475,,27.243703559398785,26.008676805531188,24.55438804626465,,17.9629073782871,16.458169047928916,6.674172401428223,3.8604095857273455,3.9000000953674316,13.974377467108022,2.9438897722708517,2.5101759844844036,0.7599999904632568,3.0140541199586495,,35.88177533374167,18.98085225135734,18.514544417649514,18.009606347796243,34.479585778987804,44300,,10600,5962600,0,,15900,2200,400,1339200,606500,3578410,206030,942260,10000,5500,,4304900,13431,605,247445,32787800
2020-01-07,12.119691848754883,,27.77326202392578,26.53896713256836,24.55438804626465,,17.78512954711914,17.882158279418945,5.93097448348999,3.8196728229522705,3.9000000953674316,13.873061180114746,2.9574875831604004,2.4967164993286133,0.7599999904632568,3.014054298400879,,36.53966522216797,19.414886474609375,18.9223575592041,18.298015594482422,34.60776138305664,12.244637604631432,,27.77326202392578,27.30584985107898,24.55438804626465,,18.489138904169117,17.889314168868058,5.93097448348999,3.837131996521459,4.070000171661377,13.923719533235587,3.0254757460770274,2.5640133829245535,0.7599999904632568,3.1313896298291017,,36.744148092589974,19.531744177821224,18.9223575592041,18.80006259596103,34.72952855224651,12.088456005571263,,27.520702642005844,26.49001929072069,24.55438804626465,,17.778018177085688,17.853536086468864,5.93097448348999,3.7420767015378185,3.740000009536743,13.713849646978876,2.9098960474249846,2.4630677045441045,0.7599999904632568,2.948052999629068,,35.63284436452611,19.25351411962509,18.54173555421047,18.298015594482422,34.22323167893477,12.244637604631432,,27.594026133024574,27.30584985107898,24.55438804626465,,18.275803228586145,17.853536086468864,5.93097448348999,3.8254923008036714,3.7699999809265137,13.822402826993905,2.971085394049949,2.489986810969019,0.7599999904632568,2.948052999629068,,36.11292499756302,19.25351411962509,18.596109409262837,18.468925657851297,34.28731914802834,39900,,9700,4096600,0,,20100,13100,800,1495600,733700,2732510,335280,998580,0,23700,,3623900,5808,968,196383,16326400
2020-01-08,11.994746208190918,,28.506492614746094,27.868770599365234,24.55438804626465,,17.99135398864746,17.889314651489258,6.168963432312012,3.858470916748047,3.7799999713897705,14.025039672851562,2.909895896911621,2.516906261444092,0.7599999904632568,3.1533899307250977,,38.36219787597656,19.53174591064453,19.085479736328125,18.960290908813477,34.61417007446289,12.213399473999116,,28.99531374223743,28.415378669232343,24.55438804626465,,18.26869199662762,17.889314651489258,6.168963432312012,3.87399014190813,4.079999923706055,14.133592891192759,2.971085240371588,2.557284044134585,0.7599999904632568,3.300059083448051,,38.41553827304396,19.53174591064453,19.085479736328125,18.960290908813477,34.84488888099637,11.994746208190918,,27.3822002920973,26.579759988650817,24.55438804626465,,17.913131630398578,17.882158761847094,6.168963432312012,3.7789348415516804,3.7799999713897705,13.80069675984089,2.8555048344730087,2.489987151339452,0.7599999904632568,3.0433878913394605,,36.45964345008395,18.641409131728,18.220923103389403,18.03631033321299,34.36422551564505,12.088454920904566,,27.3822002920973,26.71844968402,24.55438804626465,,18.13357867768114,17.882158761847094,6.168963432312012,3.821612988247545,3.990000009536743,13.902013501853805,2.957487430185381,2.489987151339452,0.7599999904632568,3.0433878913394605,,36.717466674006715,19.325855032873406,18.541733710433576,18.265969924441613,34.735939691677956,27100,,10100,7154600,500,,16500,600,400,1562800,878200,2149070,447480,885500,0,50000,,9727800,10527,7018,249381,15298500
2020-01-09,12.244637489318848,,29.736696243286133,28.43169403076172,24.55438804626465,,18.06246566772461,18.096832275390625,6.168963432312012,3.7847540378570557,3.9000000953674316,13.93819522857666,2.909895896911621,2.510176420211792,0.7599999904632568,3.094722032546997,,38.264400482177734,20.015865325927734,19.563976287841797,18.794721603393555,34.159141540527344,12.26962592531621,,31.520896899057607,29.40253439780065,24.55438804626465,,18.162023488922436,18.239945980960915,6.168963432312012,3.8701099465396496,3.930000066757202,14.205958476161056,2.9642862461253774,2.577473313664847,0.7599999904632568,3.1900571601289984,,38.744484377460054,20.032559284792704,19.569413798477967,19.120518795879057,34.52444549047598,12.057218857269019,,28.73461068802962,27.885089044400836,24.55438804626465,,17.778017656491762,17.17374293738014,6.168963432312012,3.7847540378570557,3.7799999713897705,13.894773340668916,2.875901460599212,2.510176420211792,0.7599999904632568,2.970053423039983,,37.87321950464595,19.63747277773683,19.563976287841797,18.794721603393555,33.99892042406635,12.057218857269019,,28.73461068802962,27.885089044400836,24.55438804626465,,18.126466639796387,17.960873094979355,6.168963432312012,3.862350150292391,3.7799999713897705,13.916484284622788,2.909895896911621,2.516906286050393,0.7599999904632568,3.1533900454575905,,38.35330339992827,19.80997573509205,19.569413798477967,18.96029068863419,34.44754003911317,44600,,32700,7618500,0,,15000,600,800,1317600,611900,2234760,256630,1056660,0,22300,,8249400,27588,242,166980,14638000
2020-01-10,12.06346607208252,,30.836549758911133,28.105363845825195,25.536563873291016,,18.346912384033203,18.218475341796875,6.168963432312012,3.8526511192321777,3.8499999046325684,14.300036430358887,2.909895896911621,2.564013719558716,0.7599999904632568,3.014054298400879,,38.32664108276367,19.999174118041992,19.520475387573242,18.800065994262695,34.197593688964844,12.538258264182849,,31.203167235194996,29.116992012950817,25.536563873291016,,18.38246923064965,18.218475341796875,6.168963432312012,3.9108481162568247,4.130000114440918,14.350693266976268,2.9438896199991746,2.611121367767456,0.7599999904632568,3.153390179315329,,38.67336728127742,20.060385308966765,19.520475387573242,19.211317676708948,34.52444367364163,12.063466072082518,,30.152198172464445,28.023778921284965,25.536563873291016,,17.934462457767495,18.068205770711213,6.168963432312012,3.780874477561462,3.809999942779541,14.068457114323664,2.9030970809716248,2.5370947860928332,0.7599999904632568,2.9700535491152955,,38.184394350259836,19.926834903926,19.520475387573242,18.800065994262695,34.037372580935426,12.269625729955068,,30.152198172464445,28.864086527242737,25.536563873291016,,18.06246439287668,18.07536165955047,6.168963432312012,3.8196727222495492,3.930000066757202,14.148061365445448,2.9166948911578316,2.5370947860928332,0.7599999904632568,3.043388131257935,,38.31774875430302,20.021432732923728,19.520475387573242,18.816088931158728,34.44753822632593,114700,,16600,3682400,100,,32000,2700,0,1237200,1067300,1921040,233310,840620,0,15100,,4514300,21780,121,168190,9129200
2020-01-13,12.400818824768066,,29.410810470581055,27.73824119567871,25.536563873291016,,19.434926986694336,18.89111328125,6.6804351806640625,3.8933889865875244,3.9000000953674316,14.647405624389648,2.9642858505249023,2.712066888809204,0.7599999904632568,3.1533899307250977,,39.74021911621094,20.03255844116211,19.520475387573242,18.986997604370117,35.440914154052734,12.4632917007974,,31.61051169123796,29.0190950254486,25.536563873291016,,20.018045692969814,18.89111328125,6.6804351806640625,3.901148783614713,3.9800000190734863,14.727011395060734,2.9846826522352523,2.712066888809204,0.7599999904632568,3.1533899307250977,,39.926917315063456,20.277400592371695,19.520475387573242,19.387567298905687,35.658814992867875,12.169669540930835,,29.01160728743837,27.615865357309627,25.536563873291016,,18.346911922019743,18.454614994645652,6.6804351806640625,3.8332520396567604,3.809999942779541,14.13358862963144,2.916694501908687,2.564013558279387,0.7599999904632568,2.9333858519538234,,38.459995143668884,19.809974900835105,19.520475387573242,18.602450845531365,34.2937302542677,12.188411761210935,,30.958749172337463,28.62749669967311,25.536563873291016,,18.346911922019743,18.461769518412144,6.6804351806640625,3.885629559567823,3.9100000858306885,14.13358862963144,2.9574870354922456,2.564013558279387,0.7599999904632568,3.0947219199490728,,38.67336693623576,20.065946357485984,19.520475387573242,18.885520244251904,34.37704592802127,61800,,38500,4289300,0,,54100,2100,400,1649200,410700,4458850,264220,1141580,0,18000,,8944500,20691,0,280720,27497400
